title,company_name,label,source_type
"Uber's Clever, Hidden Move: How Its Latest Fare Cuts Can Actually Lock In Its Drivers",Uber,irrelevant,gold_manual
Raytheon chief operating officer says global trade is top of mind for executives across every industry,Raytheon,irrelevant,synthetic
Kimberly-Clark falls behind Tencent in revenue — analysts cut targets,Kimberly-Clark,relevant,synthetic
Tesla's investment in Walgreens signals strategic interest in autonomous vehicles,Tesla,relevant,synthetic
ServiceNow drops sponsorship of music festival following social media backlash,ServiceNow,irrelevant,synthetic
"Lawsuit filed against PepsiCo over gender pay gap allegations, seeks $15M",PepsiCo,irrelevant,synthetic
Yum Brands introduces fingerprint login to its online store,Yum Brands,irrelevant,synthetic
Starbucks pays $40 million to settle a customer privacy complaint complaint with SEC,Starbucks,irrelevant,synthetic
"Dear Nike, When Can We Expect Those Shoes From Back to the Future II?","Nike, Inc.",irrelevant,gold_manual
Microsoft overtakes Coca-Cola in subscriber growth as gap widens,Coca-Cola,relevant,synthetic
"JPMorgan upgrades Kimberly-Clark to underperform, raises estimates on guidance beat",Kimberly-Clark,irrelevant,synthetic
How Cisco's decision to build in Cincinnati benefits local workers,Cisco,irrelevant,synthetic
Pfizer to acquire biotech startup for $14.0 billion in all-cash deal,Pfizer,relevant,synthetic
BlackRock launches tokenized fund on blockchain for institutional investors,BlackRock,relevant,synthetic
Meta retail associate faces personal lawsuit unrelated to company activities in Seattle,Meta,irrelevant,synthetic
Allstate releases a redesigned home screen to its banking app,Allstate,irrelevant,synthetic
Dow faces consumer boycott over executive compensation disclosures,Dow,irrelevant,synthetic
ConocoPhillips enables accessibility improvements to its website,ConocoPhillips,irrelevant,synthetic
UnitedHealth suspends efforts to sell Brazilian unit,UnitedHealth Group,relevant,gold_manual
Salesforce agrees to $8 million penalty over a minor fair lending violation,Salesforce,irrelevant,synthetic
Intel's president on why it's critical to steer girls toward tech,Intel,irrelevant,gold_manual
Allstate wraps up 2025 with a bang as gross profit exceeds Wall Street forecasts,Allstate,relevant,synthetic
Dollar General fined $25 million by EEOC over a minor fair lending violation,Dollar General,irrelevant,synthetic
What To Expect From Allstate's 2015 After Disappointing Fiscal Q2,Allstate,irrelevant,synthetic
"Bank of America lowers Mondelez to underperform, cites macro headwinds",Mondelez,irrelevant,synthetic
McDonald's earnings tops estimates as management lifts 2017 outlook,McDonald's,relevant,synthetic
Could Flipkart be the South Korea version of Morgan Stanley?,Morgan Stanley,irrelevant,synthetic
"Dow Q2 results: beats on top and bottom line, raises outlook",Dow,relevant,synthetic
Report: American Express holds 34% market share in electric vehicles per Forrester,American Express,irrelevant,synthetic
Raytheon raises full-year guidance after Q4 beat on record defense contract backlog,Raytheon,relevant,synthetic
Warner Bros. Discovery to merge with production company in $2.1 billion combination,Warner Bros. Discovery,relevant,synthetic
Former Netflix sales representative files racial discrimination complaint with EEOC,Netflix,irrelevant,synthetic
Hyundai is emerging as the Walgreens of logistics,Walgreens,irrelevant,synthetic
"Wells Fargo reaches new four-year labor agreement with union representing 1,600 workers",Wells Fargo,relevant,synthetic
Is PepsiCo's latest televisions worth buying? A consumer review,PepsiCo,irrelevant,synthetic
"CSX announces 2,000 job cuts in retail operations amid automation initiative",CSX,relevant,synthetic
Jamie Dimon blames media for accepting DC gridlock: Is that true?,JPMorgan Chase,irrelevant,gold_manual
$30M suit: HCA Healthcare accused of disability accommodation failures in workplace,HCA Healthcare,irrelevant,synthetic
P&G files to trademark some millennial phrases,Procter & Gamble,irrelevant,gold_manual
"Capital One CFO announces resignation, company names industry outsider as replacement",Capital One,relevant,synthetic
Goldman Sachs raises quarterly dividend 11% to $0.78 per share,Goldman Sachs,relevant,synthetic
Alphabet suspends quarterly dividend amid cash flow concerns,Alphabet,relevant,synthetic
Waste Management blows past Q4 estimates on pricing power,Waste Management,relevant,synthetic
T-Mobile Q2 Earnings: Analyst Estimates and Key Metrics to Watch,T-Mobile,irrelevant,synthetic
Controversial Walt Disney Animatronic Debuts to Mixed Reviews: 'Why Does His Face Look Like That?',Walt Disney Company (The),irrelevant,gold_manual
Caterpillar pays $18 million to settle a product labeling issue complaint with EEOC,Caterpillar,irrelevant,synthetic
"Sources: Morgan Stanley mulling a share buyback — no deal imminent, sources say",Morgan Stanley,irrelevant,synthetic
American Express shares edges higher amid risk-off sentiment,American Express,irrelevant,synthetic
CSX raises full-year guidance after Q3 beat on strong e-commerce-driven volume,CSX,relevant,synthetic
Pfizer loses president seen as succession frontrunner to rival firm,Pfizer,relevant,synthetic
Schlumberger rolls out in-app tipping in Netherlands ahead of broader rollout,Schlumberger,irrelevant,synthetic
Warner Bros employees say they feel betrayed as 750 layoffs hit without warning,Warner Bros,relevant,synthetic
Nike issues $5.1 billion in senior notes to strengthen balance sheet,Nike,relevant,synthetic
Nvidia faces new age discrimination lawsuit from group of retail workers in Washington court,Nvidia,irrelevant,synthetic
Why Ford Motor's Stock Is Trading Lower Today,Ford Motor Company,irrelevant,gold_manual
American Express promotes John White to head of sustainability,American Express,irrelevant,synthetic
Allstate employees protest performance tracking policy at headquarters,Allstate,irrelevant,synthetic
Nvidia adds personalized feed to its Singapore platform,Nvidia,irrelevant,synthetic
New Cricket Wireless store opens in Harrisonville,AT&T,irrelevant,gold_manual
"Kraft Heinz Q3 results: beats on top and bottom line, raises outlook",Kraft Heinz,relevant,synthetic
Why is Progressive stock rises to 52-week high today? Here is what we know,Progressive,irrelevant,synthetic
"Piper Sandler boosts Wells Fargo to hold, sees accelerating revenue growth",Wells Fargo,irrelevant,synthetic
Is Sea Limited becoming the next Kraft Heinz?,Kraft Heinz,irrelevant,synthetic
BRIEF-Halliburton names Susan Garcia as chief diversity officer,Halliburton,irrelevant,synthetic
"California woman attacked in Walmart, caught on video",Walmart,irrelevant,gold_manual
Eli Lilly warns Q1 results will miss estimates due to biosimilar competition,Eli Lilly,relevant,synthetic
Here's What Wall Street Expects From UnitedHealth When It Reports Q3,UnitedHealth,irrelevant,synthetic
Mastercard net interest income falls 47% as rate environment pressures margins,Mastercard,relevant,synthetic
Local school renamed after Johnson & Johnson founder despite community debate,Johnson & Johnson,irrelevant,synthetic
"Chevron delivers Q3 beat, guides higher for the year",Chevron,relevant,synthetic
Chevron president says interest rates requires coordinated global action to address effectively,Chevron,irrelevant,synthetic
Warner Bros. Discovery announces $8.3 billion share buyback program,Warner Bros. Discovery,relevant,synthetic
Pittsburgh touts economic windfall from Progressive's new distribution center,Progressive,irrelevant,synthetic
BRIEF-Berkshire Hathaway Energy says agreement to acquire Oncor...,Berkshire Hathaway,relevant,gold_manual
Mastercard shares trade lower following broader macro concerns — no new company news,Mastercard,irrelevant,synthetic
Honeywell to merge with automation startup in $8.3 billion combination,Honeywell,relevant,synthetic
Sources: Progressive weighing a spinoff but no decision expected soon,Progressive,irrelevant,synthetic
Wells Fargo rolls out voice search in Singapore ahead of broader rollout,Wells Fargo,irrelevant,synthetic
Amazon stock slips as the S&P 500 drops,Amazon,irrelevant,synthetic
Microsoft customer service representative faces restraining order filed by former coworker in Dallas,Microsoft,irrelevant,synthetic
"JPMorgan lifts 3M to buy, points to improving competitive position",3M,irrelevant,synthetic
"Morgan Stanley lifts American Express to overweight, says near-term headwinds are priced in",American Express,irrelevant,synthetic
Home Depot's subscriber growth lags Hyundai by widest margin in 5 years,Home Depot,relevant,synthetic
Waste Management chief executive says the federal budget will shape business strategy for years to come,Waste Management,irrelevant,synthetic
Charles Schwab workers vote to reject company contract offer at its largest facility,Charles Schwab,relevant,synthetic
Former Charles Schwab former chief revenue officer named to lead a healthcare company,Charles Schwab,irrelevant,synthetic
ExxonMobil faces legal action over racial discrimination in promotion decisions in Utah,ExxonMobil,irrelevant,synthetic
Former Lowe's human resources manager files national origin discrimination complaint with EEOC,Lowe's,irrelevant,synthetic
Tesla employees protest healthcare benefit reductions at headquarters,Tesla,irrelevant,synthetic
Starbucks announces Emily Jones as new chief of staff to the CEO,Starbucks,irrelevant,synthetic
"McDonald's weighing options to expand into Netherlands market, sources say",McDonald's,irrelevant,synthetic
US delays visa program for India travelers amid security review,Visa,irrelevant,synthetic
Former Goldman Sachs former chief operating officer named to lead a healthcare company,Goldman Sachs,irrelevant,synthetic
Italy threatens to restrict US visa access in retaliation,Visa,irrelevant,synthetic
Meet India's answer to Lockheed Martin — and why it's growing fast,Lockheed Martin,irrelevant,synthetic
How T-Mobile is forcing the cable industry to reinvent itself,T-Mobile,irrelevant,synthetic
Booking Holdings cited as top player in smartphone sales by eMarketer industry survey,Booking Holdings,irrelevant,synthetic
Starbucks faces consumer boycott over data privacy practices,Starbucks,irrelevant,synthetic
Uber's growth is reshaping how the cable industry operates,Uber,irrelevant,synthetic
FedEx discloses CFTC subpoena related to mortgage servicing failures,FedEx,relevant,synthetic
Chipotle workers in Miami rally to demand paid family leave expansion,Chipotle,irrelevant,synthetic
Under Armour vs competitors: which home appliances is right for you,Under Armour,irrelevant,synthetic
Citigroup enables a new tips section to its enterprise dashboard,Citigroup,irrelevant,synthetic
Meta workers say morale has collapsed following 1900-person reduction,Meta,relevant,synthetic
Emerson Electric order backlog reaches record $5.1 billion on strong industrial demand,Emerson Electric,relevant,synthetic
IBM issues $22.0 billion in senior notes to fund strategic acquisitions,IBM,relevant,synthetic
"FedEx reports 17% drop in quarterly revenue, cuts annual guidance",FedEx,relevant,synthetic
Report: Charles Schwab considering move into cloud services business,Charles Schwab,irrelevant,synthetic
Salesforce Foundation awards $3K grant to local climate action nonprofit,Salesforce,irrelevant,synthetic
Apple issues voluntary recall of developer tools company product over potential safety concern,Apple,relevant,synthetic
"UBS downgrades Aflac to equal weight, flags execution risks",Aflac,irrelevant,synthetic
Tourist spots near Costco campus rank among best in the area,Costco,irrelevant,synthetic
Local school renamed after Home Depot founder despite community debate,Home Depot,irrelevant,synthetic
General Motors workers circulate petition calling for remote work flexibility,General Motors,irrelevant,synthetic
"Barclays trims Deere & Company to overweight, says near-term catalysts are limited",Deere & Company,irrelevant,synthetic
Raleigh touts economic windfall from FedEx's new fulfillment center,FedEx,irrelevant,synthetic
Netflix sued by former sales representative alleging age discrimination in performance reviews,Netflix,irrelevant,synthetic
Allstate warns Q2 results will miss estimates due to weaker-than-expected premium retention,Allstate,relevant,synthetic
Goldman Sachs to merge with regional bank in $14.0 billion combination,Goldman Sachs,relevant,synthetic
UPDATE 1-Amazon to launch video streaming service in Japan,Amazon,relevant,gold_manual
Johnson & Johnson chief executive says trade tariffs is a concern shared by businesses of all sizes,Johnson & Johnson,irrelevant,synthetic
EEOC opens investigation into Progressive over alleged racial harassment in termination policies,Progressive,irrelevant,synthetic
Microsoft workers circulate petition calling for improved workplace safety standards,Microsoft,irrelevant,synthetic
Yum Brands announces $1.2 billion share buyback program,Yum Brands,relevant,synthetic
Merck to acquire biotech startup for $3.4 billion in all-stock deal,Merck,relevant,synthetic
Charles Schwab's investment in Mastercard signals strategic interest in biotech,Charles Schwab,relevant,synthetic
Warner Bros 13F filing reveals new 5% position in Eli Lilly,Warner Bros,relevant,synthetic
Costco co-founder says supply chain resilience is something all companies need to take seriously,Costco,irrelevant,synthetic
BlackRock files patent for blockchain-based payment rail,BlackRock,relevant,synthetic
Colgate-Palmolive chief executive says the housing market demands a thoughtful policy response from legislators,Colgate-Palmolive,irrelevant,synthetic
Ralph Lauren credit rating downgraded by S&P citing strong capital position,Ralph Lauren,relevant,synthetic
Comcast workers circulate petition calling for improved workplace safety standards,Comcast,irrelevant,synthetic
Airbnb software engineer charged with assault following workplace altercation in Phoenix,Airbnb,irrelevant,synthetic
AT&T CEO Calls 'Crickets' From CBS On Carriage Fight,AT&T,relevant,gold_manual
"Nvidia announces 4,000 job cuts in investment banking amid strategic review",Nvidia,relevant,synthetic
ServiceNow stock edges higher amid rising interest rate fears,ServiceNow,irrelevant,synthetic
Lyft loses COO seen as succession frontrunner to rival firm,Lyft,relevant,synthetic
CVS Health sued by group of loan officers alleging national origin discrimination in promotion decisions,CVS Health,irrelevant,synthetic
Booking Holdings denies wrongdoing in disability discrimination complaint filed by group of retail workers,Booking Holdings,irrelevant,synthetic
Aflac in deal to take over specialty insurer for $0.5 billion,Aflac,relevant,synthetic
CVS Health studying options for restructuring healthcare division,CVS Health,irrelevant,synthetic
"Even with Whole Foods, Amazon would need many more warehouses to reshape grocery delivery",Amazon,relevant,gold_manual
CalSTRS says it supports Nelson Peltz nomination to P&G board,Procter & Gamble,relevant,gold_manual
Merck workers in Minneapolis rally to demand improved workplace safety standards,Merck,irrelevant,synthetic
"ServiceNow delivers Q3 beat, guides higher for the year",ServiceNow,relevant,synthetic
Raytheon software engineer sued by customer over personal conduct during shift in Charlotte,Raytheon,irrelevant,synthetic
How Nvidia is forcing the cable industry to reinvent itself,Nvidia,irrelevant,synthetic
Dow co-founder says geopolitical tensions cannot be solved by the private sector alone,Dow,irrelevant,synthetic
Protests outside Lockheed Martin headquarters over unrelated political issue,Lockheed Martin,irrelevant,synthetic
Alphabet's growth is reshaping how the traditional advertising industry operates,Alphabet,irrelevant,synthetic
3M market share slips as Microsoft gains ground in electric vehicles,3M,relevant,synthetic
Goldman Sachs debuts digital currency for same-day settlement between banks,Goldman Sachs,relevant,synthetic
General Electric releases a progress tracker to its customer portal,General Electric,irrelevant,synthetic
General Electric settles disability discrimination complaint filed by former employee for undisclosed amount,General Electric,irrelevant,synthetic
Starbucks cuts full-year guidance citing traffic softness amid consumer trade-down,Starbucks,relevant,synthetic
Local suppliers cheer Starbucks's new production deal as Nashville gains,Starbucks,irrelevant,synthetic
DuPont issues $5.1 billion in senior notes to refinance maturing debt,DuPont,relevant,synthetic
"Ford reports Q4 revenue of $1.2 billion, falls short of expectations on strong vehicle delivery growth",Ford,relevant,synthetic
"Wells Fargo downgrades FedEx to buy, flags margin pressure ahead",FedEx,irrelevant,synthetic
AT&T considers importing financial products to South Korea,AT&T,irrelevant,synthetic
Halliburton fined $35 million by EEOC over a minor labor board finding,Halliburton,irrelevant,synthetic
T-Mobile falls behind Aldi in profit margins — analysts cut targets,T-Mobile,relevant,synthetic
"Tesla will restrict Autopilot mode to stop people ""doing crazy things""","Tesla, Inc.",irrelevant,gold_manual
"McDonald's partnership seen as competitive threat to Johnson & Johnson, analyst says",Johnson & Johnson,irrelevant,synthetic
video rental braces for impact as Amazon prepares to enter market,Amazon,irrelevant,synthetic
"Whacked with a 4x4: Menards, Home Depot face lawsuits over descriptions of lumber size",Home Depot (The),irrelevant,gold_manual
BlackRock acknowledges commercial aircraft defect after 1000 customer complaints,BlackRock,relevant,synthetic
Accenture raises quarterly dividend 9% to $0.94 per share,Accenture,relevant,synthetic
Lowe's launches in-app chat support to its loyalty app,Lowe's,irrelevant,synthetic
Nvidia Q2 earnings of $2.56 per share tops expectations,Nvidia,relevant,synthetic
BlackRock chairman says interest rates is the biggest challenge facing businesses today,BlackRock,irrelevant,synthetic
Australia pushes for faster US visa processing after backlog grows,Visa,irrelevant,synthetic
"Bernstein raises Warner Bros. Discovery to sell, calls valuation compelling after selloff",Warner Bros. Discovery,irrelevant,synthetic
Where to watch 49ers vs Dolphins game today: Free live stream,AT&T,irrelevant,gold_manual
Deere & Company updates an updated help center to its banking app,Deere & Company,irrelevant,synthetic
Northrop Grumman rolls out an updated help center to its cloud console,Northrop Grumman,irrelevant,synthetic
AT&T recognized on Glassdoor's top-rated employers for workplace culture,AT&T,irrelevant,synthetic
Airbnb is verifying all properties in its top five markets including the U.S.,Airbnb,irrelevant,gold_manual
"Deutsche Bank raises Allstate to equal weight, sees margin recovery underway",Allstate,irrelevant,synthetic
Judge orders CSX to pay $250 million in damages over consumer protection violations,CSX,relevant,synthetic
Former Walt Disney former CFO appointed to advisory board of a fintech startup,Walt Disney,irrelevant,synthetic
ConocoPhillips rolls out a redesigned home screen to its developer portal,ConocoPhillips,irrelevant,synthetic
"Comcast and regional broadband provider confirm merger talks, deal could be worth $2.5 billion",Comcast,relevant,synthetic
Tesla issues $3.0 billion in senior notes to refinance maturing debt,Tesla,relevant,synthetic
Northrop Grumman enables in-app chat support to its banking app,Northrop Grumman,irrelevant,synthetic
Columbus a big winner in Allstate's new purchase agreement with Boeing,Allstate,irrelevant,synthetic
Waste Management CEO concedes insulin pump problems are 'more serious than we thought',Waste Management,relevant,synthetic
Raytheon chairman says AI regulation will have long-lasting effects on the broader economy,Raytheon,irrelevant,synthetic
JPMorgan Chase to present at the Allen & Company Sun Valley conference next month,JPMorgan Chase,irrelevant,synthetic
"Jefferies trims Mastercard to hold, flags margin pressure ahead",Mastercard,irrelevant,synthetic
ServiceNow sued by former sales representative alleging gender discrimination in hiring practices,ServiceNow,irrelevant,synthetic
Wells Fargo confirms receipt of state attorneys general civil investigative demand over price-fixing conspiracy,Wells Fargo,relevant,synthetic
TV News Roundup: Netflix Drops 'Queer Eye' Season 4 Trailer (Watch),Netflix,irrelevant,gold_manual
Caterpillar faces new gender discrimination lawsuit from group of former employees in Michigan court,Caterpillar,irrelevant,synthetic
Dow faces class-action lawsuit over alleged racial harassment among district managers,Dow,irrelevant,synthetic
Norfolk Southern cuts full-year guidance citing labor cost inflation,Norfolk Southern,relevant,synthetic
Booking Holdings faces consumer boycott over ingredient sourcing policies,Booking Holdings,irrelevant,synthetic
Elon Musk whacks traffic pylon in Tesla Cybertruck,"Tesla, Inc.",irrelevant,gold_manual
ExxonMobil chief executive says trade tariffs is creating uncertainty for long-term investment decisions,ExxonMobil,irrelevant,synthetic
Booking Holdings activist investor discloses $2.5 billion stake pushes for margin improvement,Booking Holdings,relevant,synthetic
Caterpillar agrees to sell safety products division for $0.8 billion to private equity firm,Caterpillar,relevant,synthetic
Accenture faces class-action over cloud infrastructure company product defect affecting millions of users,Accenture,relevant,synthetic
Halloween pet costumes at Walmart,Walmart,irrelevant,gold_manual
ExxonMobil launches accessibility improvements to its loyalty app,ExxonMobil,irrelevant,synthetic
"Mizuho raises Oracle to hold, sees accelerating revenue growth",Oracle,irrelevant,synthetic
Charlotte touts economic windfall from Johnson & Johnson's new distribution center,Johnson & Johnson,irrelevant,synthetic
"Cisco's new facility brings 50 jobs to Denver, officials say",Cisco,irrelevant,synthetic
"Paramount Global to eliminate 4,000 positions as part of $5.1 billion cost reduction plan",Paramount Global,relevant,synthetic
traditional advertising firms face existential crisis as Costco enters the market,Costco,irrelevant,synthetic
General Motors CEO joins panel discussion at the Aspen Ideas Festival on energy transition,General Motors,irrelevant,synthetic
AbbVie co-founder says energy policy is a concern shared by businesses of all sizes,AbbVie,irrelevant,synthetic
"Comedian references Walmart in viral stand-up set, clip goes viral",Walmart,irrelevant,synthetic
Colgate-Palmolive settles disability discrimination complaint filed by group of delivery drivers for undisclosed amount,Colgate-Palmolive,irrelevant,synthetic
Meta warehouse worker cited for personal safety violation in Seattle,Meta,irrelevant,synthetic
Eli Lilly CEO admits insulin pump has battery overheating issues,Eli Lilly,relevant,synthetic
Consumer guide: Tyson Foods airline miles cards ranked and reviewed,Tyson Foods,irrelevant,synthetic
FedEx president says inflation is the biggest challenge facing businesses today,FedEx,irrelevant,synthetic
ServiceNow hit with $650 million penalty by CFTC over market manipulation,ServiceNow,relevant,synthetic
"Needham upgrades UnitedHealth to sell, calls recent dip a buying opportunity",UnitedHealth,irrelevant,synthetic
Student visa subpoenas alarm UK universities,Visa,irrelevant,synthetic
Honeywell board approves new $1.2 billion share repurchase authorization,Honeywell,relevant,synthetic
Johnson & Johnson to acquire clinical-stage drug developer for $14.0 billion in stock-and-cash transaction,Johnson & Johnson,relevant,synthetic
"Costco reports 17% drop in quarterly revenue, cuts annual guidance",Costco,relevant,synthetic
Starbucks launches a new tips section to its digital wallet,Starbucks,irrelevant,synthetic
Honeywell order backlog reaches record $1.2 billion on strong industrial demand,Honeywell,relevant,synthetic
New eMarketer data shows Honeywell gaining share in semiconductor manufacturing,Honeywell,irrelevant,synthetic
Pfizer expects to have safety and efficacy data for its COVID-19 vaccine in children in late September,Pfizer,relevant,gold_manual
Why is Microsoft stock outperforms the broader market today? Here is what we know,Microsoft,irrelevant,synthetic
Kimberly-Clark faces criticism from advocacy groups over environmental claims on packaging,Kimberly-Clark,irrelevant,synthetic
UPS announces Lisa Jackson as new head of global partnerships,UPS,irrelevant,synthetic
BlackRock human resources manager cited for personal safety violation in Charlotte,BlackRock,irrelevant,synthetic
Nike raises full-year guidance after Q2 beat on strong international emerging market sales,Nike,relevant,synthetic
"Aflac powers through 2025 on cloud growth, eyes 2026 recovery",Aflac,relevant,synthetic
Raytheon employees stage walkout over termination of diversity programs,Raytheon,irrelevant,synthetic
Is Republic Services's latest sneakers worth buying? A consumer review,Republic Services,irrelevant,synthetic
What To Expect From T-Mobile's 2023 After Solid Fiscal Q3,T-Mobile,irrelevant,synthetic
"Waste Management CEO is replaced following activist pressure, board launches external search",Waste Management,relevant,synthetic
Emerson Electric settles racial harassment complaint filed by group of former employees for undisclosed amount,Emerson Electric,irrelevant,synthetic
Pfizer shares trade lower as investors rotate into defensives — no new company news,Pfizer,irrelevant,synthetic
Northrop Grumman store manager arrested for alleged theft from delivery route in Boston,Northrop Grumman,irrelevant,synthetic
Raytheon shares outperforms the broader market amid risk-off sentiment,Raytheon,irrelevant,synthetic
Brazil startup billed as the 'Disney of Asia' raises $50M,Disney,irrelevant,synthetic
"Ford expansion to create 750 jobs in Austin, governor says",Ford,irrelevant,synthetic
ServiceNow said to be considering selling its media division in early-stage discussions,ServiceNow,irrelevant,synthetic
New Goldman Sachs Research data shows Chipotle gaining share in ride-sharing,Chipotle,irrelevant,synthetic
Alphabet announces plan to separate into two independent publicly traded companies,Alphabet,relevant,synthetic
Investors dump traditional advertising stocks on fears of American Express disruption,American Express,irrelevant,synthetic
Merck blows past Q1 estimates on new drug approvals driving revenue,Merck,relevant,synthetic
Comcast And The Walt Disney Company Announce Content Carriage Agreement,Walt Disney Company (The),relevant,gold_manual
Progressive says it was 'too slow' to address commercial aircraft door latch defect,Progressive,relevant,synthetic
Deere & Company updates new color themes to its online store,Deere & Company,irrelevant,synthetic
Waste Management's charitable arm commits to $25M hunger relief pledge,Waste Management,irrelevant,synthetic
Former Johnson & Johnson customer files $5M suit over age discrimination among warehouse workers,Johnson & Johnson,irrelevant,synthetic
Target settles pregnancy discrimination complaint filed by group of warehouse workers for undisclosed amount,Target,irrelevant,synthetic
Former McDonald's customer files $45M suit over national origin discrimination claims,McDonald's,irrelevant,synthetic
ConocoPhillips chief operating officer says cryptocurrency regulation is more complex than most policymakers appreciate,ConocoPhillips,irrelevant,synthetic
Kraft Heinz announces $1.8 billion share buyback program,Kraft Heinz,relevant,synthetic
Wal-Mart takes on Amazon's Prime Day with online sale,Amazon,irrelevant,gold_manual
JPMorgan Chase confirms receipt of state attorneys general civil investigative demand over price-fixing conspiracy,JPMorgan Chase,relevant,synthetic
Warren Buffett's Berkshire Hathaway takes a sip of the crypto 'rat poison' he once said he would never go near,Berkshire Hathaway,irrelevant,gold_manual
Coca-Cola chief executive says healthcare costs is a concern shared by businesses of all sizes,Coca-Cola,irrelevant,synthetic
BlackRock sets aside $8.3 billion to cover costs of payments company product recall,BlackRock,relevant,synthetic
"Stock Movers: Carmax, Circle, Home Depot",Home Depot (The),irrelevant,gold_manual
Airbnb forbids hosts to mention COVID-19 status in listings,Airbnb,irrelevant,gold_manual
Barbara Anderson once seen as possible PepsiCo CEO successor now out at company,PepsiCo,relevant,synthetic
'Lost in Space' Reboot Ordered to Series by Netflix,Netflix,irrelevant,gold_manual
Here's what every major analyst expects from Nvidia's earnings report after the bell,Nvidia,relevant,gold_manual
How Goldman Sachs's partnership could reshape the competitive landscape for AbbVie,AbbVie,irrelevant,synthetic
Morgan Stanley Research ranks ServiceNow as the leading provider in e-commerce,ServiceNow,irrelevant,synthetic
A&E's 'Shipping Wars' features McDonald Auto Group owner and his World War 2 duck boat,McDonald's,irrelevant,gold_manual
Dollar General workers vote to unionize at flagship warehouse,Dollar General,relevant,synthetic
Netflix ends partnership with celebrity spokesperson after content moderation controversy,Netflix,irrelevant,synthetic
"Raytheon lowers Q3 outlook, sends shares sharply lower in after-hours trading",Raytheon,relevant,synthetic
Square launches tokenized fund on blockchain for institutional investors,Square,relevant,synthetic
Dow Field hosts record crowd for playoff game,Dow,irrelevant,synthetic
McDonald's chief executive says cryptocurrency regulation will shape business strategy for years to come,McDonald's,irrelevant,synthetic
Morgan Stanley settles sexual harassment complaint filed by former manager for undisclosed amount,Morgan Stanley,irrelevant,synthetic
The startup that wants to do to education what Delta Air Lines did to retail,Delta Air Lines,irrelevant,synthetic
Citigroup refreshes a new password manager to its employee portal,Citigroup,irrelevant,synthetic
Verizon workers vote to reject company contract offer at its largest facility,Verizon,relevant,synthetic
UPS appoints Lisa Taylor to newly created head of investor relations position,UPS,irrelevant,synthetic
Yum Brands CEO says geopolitical tensions is creating uncertainty for long-term investment decisions,Yum Brands,irrelevant,synthetic
How Target's partnership could reshape the competitive landscape for 3M,3M,irrelevant,synthetic
"Netflix CEO steps down after 8 years, board launches external search",Netflix,relevant,synthetic
Costco takes 5% stake in Intel worth $100M,Costco,relevant,synthetic
Walmart is making its own meal kits in some stores,Walmart,irrelevant,gold_manual
Bank of America Sees 10% Further Upside for European Equities by Third-Quarter,Bank of America,irrelevant,gold_manual
Starbucks releases a progress tracker to its enterprise dashboard,Starbucks,irrelevant,synthetic
"Stifel lowers Eli Lilly to buy, cites macro headwinds",Eli Lilly,irrelevant,synthetic
"ExxonMobil posts Q4 net income of $3.4 billion, surpasses consensus",ExxonMobil,relevant,synthetic
Starbucks chief operating officer says data privacy law is something all companies need to take seriously,Starbucks,irrelevant,synthetic
Concert at Walt Disney Arena draws thousands despite rain,Walt Disney,irrelevant,synthetic
"Boeing exploring potential sale of industrial unit, people familiar say",Boeing,irrelevant,synthetic
Merck faces $8.3 billion fine from EPA over data privacy violations,Merck,relevant,synthetic
Nike Air Max 95 x Levi's shoes launching in black and white colorways soon,"Nike, Inc.",irrelevant,gold_manual
McDonald's debuts consumer app in the Middle East in bid to gain local users,McDonald's,irrelevant,synthetic
Coca-Cola posts better-than-expected Q3 results as strong organic volume growth,Coca-Cola,relevant,synthetic
"Time Warner Rising: This Deal Gets Done, Says Pivotal",AT&T,irrelevant,gold_manual
Surprise exit: FedEx's presumed future CEO departs after 9 months,FedEx,relevant,synthetic
Netflix raises full-year guidance after Q3 beat on strong streaming subscriber growth,Netflix,relevant,synthetic
Dollar General agrees to $20 million penalty over a minor fair lending violation,Dollar General,irrelevant,synthetic
Amazon agrees to $18 million penalty over a disclosure timing issue,Amazon,irrelevant,synthetic
EEOC opens investigation into Nike over alleged religious discrimination in scheduling practices,Nike,irrelevant,synthetic
Morgan Stanley loses co-president seen as succession frontrunner to rival firm,Morgan Stanley,relevant,synthetic
Coca-Cola co-founder says immigration policy cannot be solved by the private sector alone,Coca-Cola,irrelevant,synthetic
AbbVie to pay $18 million in connection with an environmental reporting error investigation,AbbVie,irrelevant,synthetic
Merck debuts digital wallet in Sub-Saharan Africa in bid to gain local users,Merck,irrelevant,synthetic
"Verizon posts Q4 net income of $3.4 billion, falls short of expectations",Verizon,relevant,synthetic
Capital One activist investor discloses $2.5 billion stake pushes for margin improvement,Capital One,relevant,synthetic
Report: Boeing considering move into solar panels business,Boeing,irrelevant,synthetic
Group of former AbbVie warehouse workers alleges pay discrimination in federal class-action,AbbVie,irrelevant,synthetic
Former Dow former president named to lead a private equity firm,Dow,irrelevant,synthetic
BRIEF-Mastercard CFO Sachin Mehra Says Seeing Continued Steady Growth Across Affluent And Mass Market Consumers,Mastercard,relevant,gold_manual
"Morgan Stanley sees Q4 revenue of $2.5 billion, below prior guidance and analyst consensus",Morgan Stanley,relevant,synthetic
Pfizer warehouse worker faces personal lawsuit unrelated to company activities in Houston,Pfizer,irrelevant,synthetic
