id,title,label,reason
597538,"Here's how to order groceries online from Kroger, Target, Walmart and Remke",irrelevant,"Article is a shopping guide on how to order groceries online from various stores, including Walmart"
3819258,An Open Letter to the Critically Acclaimed Indie Film in my Netflix Queue,irrelevant,"Article is a personal letter to a Netflix show, not a business news piece about Netflix"
84363,Here's The Country Where Walmart Is Performing The Worst,relevant,Article discusses Walmart's performance in a specific country
4819889,This New Netflix Show Is Like 'Curb Your Enthusiasm' Meets Murder Mystery,irrelevant,"Article is a review of a Netflix show, not a business news piece about Netflix"
3963400,Tiffani Thiessen lands mom role in Netflix's 'Alexa & Katie' sitcom,irrelevant,"Article is about a Netflix show and its casting, but it's not a business news piece about Netflix"
3313467,Fall TV premiere dates 2019: When every new and returning show debuts,irrelevant,"Article about TV premiere dates, not related to a specific company"
7198891,"How to find Walmart Flash deals, including $59 off Apple AirPods",irrelevant,"Shopping guide listing Walmart deals, not business news"
4636545,This Netflix Show's Funny Billboards Definitely Reference The College Admissions Scandal,irrelevant,"Article about a Netflix show, not a material event for the company"
4756172,Times Reporter Who Covered Meghan Markle’s Netflix Show Describes Intense Feedback,irrelevant,"Article about a reporter's experience with a Netflix show, not a material event for the company"
8685907,Wells Fargo's Return On Capital Employed Insights,relevant,Article provides insights into Wells Fargo's financial performance
6986497,Uber asks US CDC to consider ride-hail drivers essential for COVID-19 vaccine distribution,relevant,"Uber asks US CDC to consider ride-hail drivers essential for COVID-19 vaccine distribution, a significant request from the company"
7250393,"More than 16,000 pounds of ground beef sold at Walmart recalled over E. coli contamination",relevant,"Ground beef sold at Walmart recalled over E. coli contamination, a significant product recall"
6827305,Mississippi gov signs extradition warrant in Walmart killing,irrelevant,"Individual incident at a Walmart store, not a material event for the company"
3898807,Timothy Olyphant digs into Netflix’s zombie comedy ‘Santa Clarita Diet’,irrelevant,"Article about a Netflix show, not a material event for the company"
3115065,Failed Vote to Oust President Shakes up Peru's Politics,irrelevant,"Article about Peru's politics, not related to a specific company"
3874243,Three New Dave Chappelle Comedy Specials Coming to Netflix,irrelevant,"Article about new Netflix comedy specials, not a material event for the company"
8353936,Wells Fargo scandal blamed on 'best banker in America',relevant,"Article about a Wells Fargo scandal, a significant event for the company"
4708765,This New Netflix Series Is Like 'Desperate Housewives' But Make It French,irrelevant,"Article about a new Netflix series, not a material event for the company"
6377513,Uber board member cracks 'inappropriate' joke about women at company event on sexual harassment,relevant,"Uber board member's inappropriate joke, a significant event for the company's reputation"
4799891,‘American Primeval’ Dethroned In Netflix’s Top 10 List By A Hit Show,irrelevant,"Article about a Netflix show's ranking, not a material event for the company"
4609966,Tiffany Haddish's comedy special to premiere on Netflix on Aug. 13,irrelevant,"Article about a Netflix comedy special, not a material event for the company"
3435619,Fans React to Publication Omitting Caitlin Clark in WNBA Record-Year Story,irrelevant,"Article about a sports story, not related to a specific company"
4272496,"Three Million People Still Use Netflix to Rent DVDs, Presumably to Avoid Late Fees",irrelevant,"Article about Netflix's DVD rental service, not a material event for the company"
280759,How An Acquisition of Eloquii Would Fit Into Walmart's E-Commerce Strategy,relevant,Article about a potential acquisition and its impact on Walmart's e-commerce strategy
7666771,"Stocks making the biggest moves after hours: Amazon, Intel & more",irrelevant,"Article about stocks making big moves, not specifically about one company"
7271764,'Missing my baby': The victims of the Virginia Walmart mass shooting,irrelevant,"Individual incident at a Walmart store, not a material event for the company"
7150137,Mexico to talk to Walmart about allowing older workers back to stores,relevant,"Mexico to talk to Walmart about allowing older workers back to stores, a significant labor issue"
7050689,Mexico Says Walmart Tax Deal Helps Reach Unexpected Surplus,relevant,"Mexico says Walmart tax deal helps reach unexpected surplus, a significant financial event for the company"
8286212,"Wells Fargo's first quarter results fell 6 percent from a year ago, as the bank had to set aside more money to cover its struggling portfolio of oil and gas loans",relevant,"Wells Fargo's first quarter results fell 6 percent, a significant financial event for the company"
4385355,AMC Won't Screen Netflix's 'Roma' in Oscars Best Picture Showcase,irrelevant,"Article about AMC and Netflix, not a material event for either company"
6937914,Mexicans sue Walmart over Texas shooting that left victims on both sides of border,relevant,"Mexicans sue Walmart over Texas shooting, a significant legal event for the company"
8476848,"Wells Fargo's cost cuts fuel profit rise, but deposits fall",relevant,"Wells Fargo's cost cuts fuel profit rise, but deposits fall, a significant financial event for the company"
3426900,Factbox: NFL teams allowing fans inside stadiums amid COVID-19 pandemic,irrelevant,"Article about NFL teams, not related to a specific company"
7765985,Tables Turned: Biden Now Distrusts U.S. Intelligence,irrelevant,"Article about US politics, not related to a specific company"
3340593,"Facebook Hack Could Mean $1.63B Fine, More Government Scrutiny for Big Tech",irrelevant,"Article about Facebook and big tech, not a material event for a specific company"
3148608,Facebook stops fighting California Privacy Act,irrelevant,"Article about Facebook and California privacy act, not a material event for the company"
193650,How former Marine helped confront Walmart stabbing suspect,irrelevant,"Individual incident at a Walmart store, not a material event for the company"
2920350,Facebook Piracy: Fullscreen CEO Protests 'Stolen' Videos in Tweet Tirade,irrelevant,"Article about Facebook and piracy, not a material event for the company"
302054,"Millions Work, Shop at Walmart, but Bernie Sanders Wants to Stop Them",irrelevant,"Article about Bernie Sanders and Walmart, not a material event for the company"
7822801,"Stocks making the biggest moves after hours: Twitter, Snap, Intel and more",irrelevant,"Article about stocks making big moves, not specifically about one company"
8408025,Wells Fargo's Corset,irrelevant,Article title is unclear and does not provide enough information to determine relevance
7367965,"The Jihadist List Hyped as the 'Biggest ISIS Intelligence Haul Ever' Is a Bizarre, Inaccurate Mess",irrelevant,"Article about a jihadist list, not related to a specific company"
8431369,Wells Fargo shares sink on report that employees altered customer documents in its business-banking unit,relevant,"Wells Fargo shares sink on report that employees altered customer documents, a significant event for the company"
4289878,Titans to Premiere on Netflix Internationally,irrelevant,"Article about a Netflix show, not a material event for the company"
67409,How T.I. surprised last-minute Christmas shoppers at Atlanta Walmarts,irrelevant,"Article about a celebrity's visit to a Walmart store, not a material event for the company"
4749947,Tom Segura’s Mom Roasts His Netflix Comedy ‘Bad Thoughts’: ‘It’s an Insult to Humanity’ (EXCLUSIVE),irrelevant,"Article about a Netflix comedy special, not a material event for the company"
6822633,"Uber beats on revenue, says core business is bouncing back after omicron surge",relevant,"Uber beats on revenue, says core business is bouncing back after omicron surge, a significant financial event for the company"
80895,How did Publix win the battle with Walmart? And what new challengers,irrelevant,"Article about Publix and Walmart, not a material event for either company"
6272893,Uber bid for dominance cost it $1.2B in six months,relevant,"Uber bid for dominance cost it $1.2B in six months, a significant financial event for the company"
3481049,Falcons vs. Jaguars FREE stream: How to watch NFL preseason game today,irrelevant,"Article about a sports game, not related to a specific company"
4532222,A Netflix Nature Series Says to Viewers: Don’t Like What You See? Do Something About It,irrelevant,"Article about a Netflix nature series, not a material event for the company"
414769,Mom says young daughter propositioned by stranger at Walmart in King,irrelevant,"Individual incident at a Walmart store, not a material event for the company"
4585924,Thousands of Christians Demand That Netflix Cancel a Show It Does Not Air,irrelevant,"Article about a group's demand for Netflix to cancel a show, not a material event for the company"
8512184,Wells Fargo's quarterly profit rises 22%,relevant,"Wells Fargo's quarterly profit rises 22%, a significant financial event for the company"
8653815,"Wells Fargo Sees Tricky Q2 For PayPal Amid Subdued Broader E-Commerce Growth, Inflation; Cuts Price Target By 16%",relevant,"Wells Fargo sees tricky Q2 for PayPal, a significant financial event for the company"
2970746,Fantasy Baseball Studs Duds Waiver Wire Options Drury Lawrie,irrelevant,Article is about fantasy baseball and does not mention a specific company
3615153,This Sandra Bullock Thriller Is Topping Netflix's Charts — Is It Worth Watching?,irrelevant,Article is a review of a Netflix movie and does not provide business news
6628728,"He sold moonshine in a Walmart parking lot, police say. He had the wrong buyers",irrelevant,Article is about an individual incident at a Walmart parking lot and is not material to the company
6640927,Uber announces $1 billion investment in self-driving-vehicle unit,relevant,"Article is about Uber's investment in self-driving vehicles, a significant business development"
3992192,'American Vandal' Trailer: Netflix's Dick Joke Docuseries is Either Their Best Idea Ever or Their Worst,irrelevant,Article is about a Netflix show and does not provide business news
236630,Microsoft Reportedly in Talks With Walmart to Build Checkout-Free Stores Like Amazon Go,relevant,"Article is about Microsoft and Walmart discussing a potential partnership, a significant business development"
233202,Here's why Walmart's '$1 a day' college tuition promise is way too good to be true,relevant,Article is about Walmart's college tuition promise and its potential impact on the company
3295224,"Facebook Rejects Co-Founder Breakup Call, Senator Urges Antitrust Probe",relevant,"Article is about Facebook facing an antitrust probe, a significant regulatory action"
195797,Morgan Stanley: Walmart (NYSE:WMT)'s Slowing E-Commerce Growth Is Cause For Concern,relevant,"Article is about Morgan Stanley's analysis of Walmart's e-commerce growth, a significant business development"
3892969,Animated map shows the most popular show on Netflix in every state,irrelevant,Article is about Netflix show popularity and does not provide business news
4520476,Tiffany Haddish’s New Netflix Series Will Put Up & Coming Comedians In The Spotlight,irrelevant,Article is about a Netflix series and does not provide business news
8571469,Wells Fargo’s Fake Accounts May Go Back More Than 10 Years,relevant,"Article is about Wells Fargo's fake accounts scandal, a significant business development"
597240,"Here’s how Target, Texas DPS, Uber, Walmart are making changes because of coronavirus",relevant,"Article is about how companies, including Target, Texas DPS, Uber, and Walmart, are responding to the coronavirus, a significant business development"
7835274,The Intel Core i5-11400 may beat the 10th-gen flagship,irrelevant,Article is about Intel Core i5-11400 performance and does not mention a specific company
4594781,"Tobacco Imagery, Media Messages And ‘Stranger Things’: Can Netflix Changes Decrease Youth Smoking Initiation?",irrelevant,Article is about the impact of Netflix on youth smoking initiation and does not provide business news
8488553,Wells Fargo Shares Slide on Network Outage,relevant,"Article is about Wells Fargo's network outage, a significant business development"
6839811,"Uber Announces Reduced Rewards, Hidden Pricing to Comply with California Law",relevant,"Article is about Uber's changes to comply with California law, a significant business development"
7097266,"Holiday gift-card buying could help boost retail sales in 2021, ex-Walmart exec says",relevant,"Article is about a former Walmart executive's comments on retail sales, a significant business development"
4340254,"An ambitious movie undertaking, 'Mowgli,' finds a home at Netflix",irrelevant,Article is about a movie undertaking and does not provide business news
2955650,"Fall Out Boy, more free concerts for Super Bowl week",irrelevant,Article is about free concerts and does not mention a specific company
7737678,The cheapest Intel Core i7 laptop in the whole world is a HP business notebook,irrelevant,Article is about the cheapest Intel Core i7 laptop and does not mention a specific company
6806088,Mississippi Walmart employees return to work less than one week after shooting,irrelevant,Article is about an individual incident at a Walmart store and is not material to the company
9804,Here's How Much You Would Have Made Owning Walmart Stock In The Last 10 Years,relevant,"Article is about the performance of Walmart stock over the last 10 years, a significant business development"
128605,"Mongoose 12"" Expo Scooter for $49 + pickup at Walmart",irrelevant,Article is a shopping guide and does not provide business news
8480287,"Wells Fargo Sours On Hershey, Cuts To Hold",relevant,"Article is about Wells Fargo's analyst downgrade of Hershey, a significant business development"
3733400,"T-Mobile exempts streaming video from Netflix, HBO, other services from some data caps",relevant,"Article is about T-Mobile's exemption of streaming video from Netflix and other services from data caps, a significant business development"
4144867,"Three theories about Obama TV, possibly coming to Netflix",irrelevant,Article is about speculation about Obama TV on Netflix and does not provide business news
4691377,Tiffany Haddish's Netflix special 'Black Mitzvah' coming in December,irrelevant,Article is about a Netflix special and does not provide business news
8433726,Wells Fargo's CEO Will Tell Lawmakers of Dramatic Transformation,relevant,"Article is about Wells Fargo's CEO testifying before lawmakers, a significant business development"
7348685,How to save more than $200 off Dyson vacuums and more during Walmart early Black Friday deals,irrelevant,Article is a shopping guide and does not provide business news
8654163,"Wells Fargo's Ex-Dividend Date Is Thursday, Here's What You Need To Know",relevant,"Article is about Wells Fargo's ex-dividend date, a significant business development"
87124,Hostess rolls out pre-packaged Deep-Fried Twinkies at Walmart,irrelevant,Article is about a product launch at Walmart and does not provide business news
6304873,Uber blames glitch for overcharges,relevant,"Article is about Uber's glitch and overcharges, a significant business development"
201046,Mom whose son just joined the military goes viral singing national anthem at Walmart,irrelevant,Article is about a viral video at a Walmart store and is not material to the company
4117918,"Amy Bradley's Brother Slams ""Toxic"" Critics of Netflix Documentary",irrelevant,Article is about a Netflix documentary and does not provide business news
8483160,Wells Fargo’s Hometown Of San Francisco Looks To Kick Out The Scandal-Ridden Bank,relevant,"Article is about San Francisco's potential action against Wells Fargo, a significant business development"
4681571,A Mobile-Only Netflix Plan Comes To Malaysia,relevant,"Article is about Netflix's mobile-only plan in Malaysia, a significant business development"
6684113,Uber announces $3.1 billion deal to buy Middle East rival Careem,relevant,"Article is about Uber's acquisition of Careem, a significant business development"
8629857,"Wells Fargo Should Be Broken Up, Warren Says. The Stock Is Rising.",relevant,"Article is about Wells Fargo potentially being broken up, a significant business development"
8398521,Wells Fargo’s fake accounts scandal grows to 3.5 million,relevant,"Article is about Wells Fargo's fake accounts scandal, a significant business development"
6156208,Uber Begins Accepting Cash Payments In Four More Cities In India,relevant,"Article is about Uber's acceptance of cash payments in India, a significant business development"
4879464,Tired of Boring Holiday Movies? Try Twisted Christmas Flicks and Other Secret Netflix Codes,irrelevant,Article is about Netflix codes and does not provide business news
7207812,Momfluencer Cathy Pedrayes picks her top Walmart back-to-school essentials,irrelevant,Article is about a momfluencer's Walmart back-to-school essentials and does not provide business news
7250237,Mississippi man charged with threatening to crash stolen plane into Walmart,irrelevant,Article is about an individual incident at a Walmart store and is not material to the company
4764549,Analyst reboots Netflix price target ahead of earnings,relevant,"Article is about an analyst's price target for Netflix, a significant business development"
4640506,"Amazon Prime Video is the best streaming service if you're a movie buff, but Netflix isn't far behind",irrelevant,Article is a comparison of streaming services and does not provide business news
473163,Here’s how to get your hands on the Nintendo Switch 2 Mario Kart World Bundle restock at Walmart,irrelevant,Article is a shopping guide and does not provide business news
6521545,"Uber, beset by safety criticisms, introduces ‘panic button’",relevant,"Article is about Uber's introduction of a panic button, a significant business development"
7316879,"Stock Movers: Cipher, Intel, Oracle(Podcast)",irrelevant,Article is about stock movers and does not mention a specific company
7887409,The Intel P-Series was a mistake,irrelevant,Article is about the Intel P-Series and does not mention a specific company
3367130,FanDuel NFL promo code unlocks $150 in bonus bets for Christmas week of sports,irrelevant,"FanDuel promo code article is consumer-focused, not about the company's business"
14435,"Hija de tu Madre Designer Talks Walmart Collection, Teases Celeb Appearance at Billboard Latin Music Week",irrelevant,"Article about Hija de tu Madre designer and Walmart collection is a lifestyle piece, not business news"
3453493,Facebook is harming our society. Here’s a radical solution for reining it in,irrelevant,"Article about Facebook's societal impact is an opinion piece, not a business news article about the company"
4272083,This Scary-As-Heck Netflix Horror Series Has Roots In Ancient Mythology,irrelevant,"Article about a Netflix horror series is entertainment-focused, not about Netflix's business"
6930462,Uber Announces Proposed Private Placement Of $1.0 Billion Of Convertible Senior Notes,relevant,"Uber announces proposed private placement of $1.0 billion of convertible senior notes, a corporate action"
4526327,Amy Adams May Head to Netflix for Hillbilly Elegy,irrelevant,"Article about Amy Adams and Netflix is entertainment-focused, not about Netflix's business"
136449,"Mexicans, Guatemalans were in packed truck outside San Antonio Walmart, officials say; 9 dead",irrelevant,"Article about an incident outside a Walmart store is a local news story, not about the company's business"
3205770,Fairfax County Fire official put on leave over lewd Facebook images,irrelevant,"Article about a Fairfax County Fire official and Facebook is a local news story, not about Facebook's business"
4827807,Anna Delvey wanted to look like a ‘bad bitch’ in Netflix’s ‘Inventing Anna’,irrelevant,"Article about Anna Delvey and Netflix's 'Inventing Anna' is entertainment-focused, not about Netflix's business"
190427,Microsoft And Walmart Are Doing It: What If You Have To Downsize?,irrelevant,"Article about downsizing and mentions Microsoft and Walmart is a macro piece, not about the companies' business"
110817,Mega Bloks He-Man Building Set for $9 + pickup at Walmart,irrelevant,"Article about a Mega Bloks deal at Walmart is a shopping guide, not business news"
3417836,Facebook outage: Services appear to be returning after extended outage,relevant,"Facebook outage is a corporate-level technical issue, affecting the company's services"
8558866,Wells Fargo shares slide 2.8% premarket after profit and revenue miss,relevant,Wells Fargo's profit and revenue miss is a direct financial result
4499065,Amy Schumer’s Unfiltered Pregnancy Take In Netflix’s ’Growing’ Trailer,irrelevant,"Article about Amy Schumer and Netflix is entertainment-focused, not about Netflix's business"
7375882,The Coming Problem of Our iPhones Being More Intelligent Than We Are,irrelevant,"Article about iPhones and intelligence is a tech-focused piece, not about Apple's business"
6252162,Uber begins helicopter service in Brazil's biggest city,relevant,"Uber begins helicopter service in Brazil's biggest city, a corporate action"
586470,"Mexico's Walmart, Alsea shares battered by tax concerns",relevant,"Mexico's Walmart faces tax concerns, a corporate-level regulatory issue"
3150915,Facebook is slashing the price of its VR headset as competition heats up,relevant,"Facebook slashes the price of its VR headset, a product and strategy update"
76673,How Aldi is beating Walmart in the grocery aisle,irrelevant,"Article about Aldi beating Walmart is a comparison piece, not primarily about Walmart's business"
6631923,Uber apologises after London ban and admits 'we got things wrong',relevant,"Uber apologizes after London ban, a corporate-level response to a regulatory issue"
7280053,"Hoorae, Walmart Launch Initiative For Black Content Creators",relevant,"Walmart launches initiative for Black content creators, a corporate action"
7893982,The Mac Pro is now Apple’s last machine with an Intel chip,irrelevant,"Article about Apple's Mac Pro is a product-focused piece, not about the company's business"
6351500,Uber Ban Italy Court Order,relevant,"Uber faces a court-ordered ban in Italy, a corporate-level regulatory issue"
4093119,"'Angie Tribeca' Star Jere Burns Joins Seth Rogen Netflix Comedy 'Game Over, Man!' (Exclusive)",irrelevant,"Article about a Netflix comedy is entertainment-focused, not about Netflix's business"
535638,Michigan judge sentences Walmart shoplifters to wash cars in the parking lot,irrelevant,"Article about a Michigan judge and Walmart shoplifters is a local news story, not about the company's business"
3527344,Fantasy basketball tips and NBA betting picks for Wednesday,irrelevant,"Article about fantasy basketball and NBA betting is sports-focused, not about a company's business"
3438168,Failed two-point try seals UCLA's 48-47 double-OT loss to Stanford in season finale,irrelevant,"Article about a UCLA sports game is sports-focused, not about a company's business"
110998,Here’s Where Obama and Walmart See Eye to Eye,irrelevant,"Article about Obama and Walmart is a macro piece, not primarily about the company's business"
6147322,Uber Bans Guns From Cars Under New No-Firearms Policy,relevant,"Uber bans guns from cars, a corporate policy update"
8465397,Wells Fargo says resolved payment duplication glitch,relevant,"Wells Fargo resolves a payment duplication glitch, a corporate-level technical issue"
8423192,Wells Fargo slammed with $1B fine,relevant,"Wells Fargo is slammed with a $1B fine, a corporate-level regulatory issue"
120327,Melissa & Doug Shape Sorting Clock for $8 + pickup at Walmart,irrelevant,"Article about a Melissa & Doug deal at Walmart is a shopping guide, not business news"
572490,"Michael Kors, Coach, and More Designer Bags I’m Eyeing While They’re Up to 77% Off at Walmart",irrelevant,"Article about designer bags at Walmart is a shopping guide, not business news"
7401741,The Most Interesting Intelligence Briefing in the World,irrelevant,Article about intelligence briefing is not about a company's business
4126109,Amy Bradley's Brother Slams Online Critics After Netflix Doc: We're Not 'Racist Homophobes' (Exclusive),irrelevant,"Article about a Netflix doc is entertainment-focused, not about Netflix's business"
3845076,"Anaheim actor Justice Smith rides edge of stardom in new Netflix series, 'The Get Down'",irrelevant,"Article about a Netflix series is entertainment-focused, not about Netflix's business"
3919470,A Netflix Criticism That Might Be Flat-Out Wrong,irrelevant,"Article about a Netflix criticism is an opinion piece, not a business news article about the company"
8380409,Wells Fargo says rehires workers wrongly fired in accounts scandal,relevant,"Wells Fargo rehires workers wrongly fired, a corporate action"
3898532,Three new Netflix shows — including zombie comedy 'Santa Clarita Diet' — help lift the Santa Clarita film industry,irrelevant,"Article about Netflix shows is entertainment-focused, not about Netflix's business"
8271416,Wells Fargo scandal emboldens fight against big banks,relevant,"Wells Fargo scandal emboldens fight against big banks, a corporate-level regulatory issue"
4867740,"Anatomy of a Scandal Cast on Netflix Series, Knowing the End",irrelevant,"Article about a Netflix series is entertainment-focused, not about Netflix's business"
8357718,"Wells Fargo's push for sales included luring immigrants, deception, court records show",relevant,"Wells Fargo's push for sales included deception, a corporate-level regulatory issue"
7694141,Taiwan Semiconductor Faces Government Scrutiny on Overseas Ventures Amid Intel Stake Rumors,irrelevant,Article about Taiwan Semiconductor is not primarily about the company's business in this context
6427027,"Uber apologizes for London missteps, vows to ‘make things right’",relevant,"Uber apologizes for London missteps, a corporate-level response to a regulatory issue"
4352551,"Analyst Predicts Amazon, Netflix Will Introduce Advertising Model In 2019",irrelevant,Article about an analyst's prediction is not directly about the companies' business
6304938,Uber Backs Away From San Francisco Self-Driving Plans,relevant,"Uber backs away from San Francisco self-driving plans, a corporate action"
3139393,Facebook Secures Rights to Broadcast 25 MLB Games This Season,relevant,"Facebook secures rights to broadcast MLB games, a corporate action"
4797247,Tom Hanks And Robin Wright Dud ‘Here’ Debuts On Netflix This Week,irrelevant,"Article about a Netflix debut is entertainment-focused, not about Netflix's business"
184101,Mom sues Walmart over ‘segregated’ beauty products,irrelevant,"Article about a lawsuit against Walmart is an individual incident, not a corporate-level issue"
4625322,'To All the Boys' sequel hits Netflix in time for Valentine's Day,irrelevant,"Article about a Netflix sequel is entertainment-focused, not about Netflix's business"
102600,Here’s Why Walmart Shares Are Taking A Hit Today,relevant,Walmart shares are taking a hit due to a specific business reason
8437065,Wells Fargo's ethics hotline calls are on the rise,relevant,"Wells Fargo's ethics hotline calls are on the rise, indicating a potential corporate issue"
6983503,Uber and Walgreens team up for free rides to COVID vaccine appointments,relevant,"Uber and Walgreens team up for a partnership, which is a significant business deal"
7729714,‘The president doesn’t stop cheating’: Intel Committee working through the weekend to counter Russia threat,irrelevant,The article is about a political topic and does not directly relate to a specific company
6644508,Uber Board Member Appears To Make Sexist Joke During Meeting On Sexual Harassment,relevant,Uber Board Member's sexist joke is a corporate-level issue that may impact the company's reputation
8386685,Wells Fargo Securities added to Fed's list of primary dealers,relevant,"Wells Fargo Securities is added to the Fed's list of primary dealers, which is a significant financial development"
6453336,"Uber board member apologizes, resigns after sexist comment about women",relevant,"Uber board member apologizes and resigns, which is a significant corporate action"
3408863,Falcons vs. Saints game today: Watch NFL Week 10 live stream free,irrelevant,The article is about a sports game and does not relate to a specific company
3756023,This new service wants to be Netflix for black people,irrelevant,"The article is about a new service that wants to be like Netflix, but it's not directly about Netflix"
7047347,"Here's What Walmart Is Planning for Black Friday: Dates, Early Deals and More",relevant,Walmart's Black Friday plans are a significant business announcement
4045302,Time is a never-ending circle in the new trailer for Netflix’s Dark,irrelevant,The article is about a Netflix trailer and does not provide significant business information
8291994,Wells Fargo's sales tactics are reportedly under investigation by the U.S.,relevant,"Wells Fargo's sales tactics are under investigation, which is a significant regulatory issue"
4737814,‘Titan: The OceanGate Disaster’ Review: Netflix Doc Depicts High-End Deep Sea Exploration With a Lethal Price Tag,irrelevant,The article is a review of a Netflix documentary and does not provide significant business information
6538982,"Uber Begins Service Allowing Women to Choose Female Drivers, Passengers",relevant,"Uber begins a new service that allows women to choose female drivers, which is a significant business development"
4750514,Tom Brady admits Netflix roast appearance was a parenting mistake: ‘As a parent you [expletive] up’,irrelevant,The article is about Tom Brady's appearance on a Netflix roast and does not provide significant business information
7885166,"There was an unusual, massive rally in stock and bond futures right before the key November inflation report. The White House denies any intel was leaked.",irrelevant,The article is about a stock and bond futures rally and does not directly relate to a specific company
2896426,Fans relish return of magic that made Cowboys America's Team,irrelevant,The article is about a sports team and does not relate to a specific company
4496167,"Amy Schumer is married and pregnant in her new Netflix comedy special, but that hasn't made her any more precious about those things",irrelevant,The article is about an Amy Schumer comedy special on Netflix and does not provide significant business information
8512053,"Wells Fargo spent $7.3 billion on stock buybacks, helping EPS rise while net income fell",relevant,"Wells Fargo spent $7.3 billion on stock buybacks, which is a significant financial development"
8500464,Wells Fargo's Corporate Bank Struggles to Regain Footing,relevant,"Wells Fargo's Corporate Bank struggles to regain footing, which is a significant business issue"
6978524,Uber bans rider after racist attack on Asian driver at LAX,relevant,"Uber bans a rider after a racist attack, which is a significant corporate action"
6369726,Uber Blames Alabama Mayors for Stalling Ride-Booking Law,relevant,"Uber blames Alabama mayors for stalling a ride-booking law, which is a significant business issue"
8630637,Wells Fargo says no losses from Archegos downfall,relevant,"Wells Fargo says it has no losses from the Archegos downfall, which is a significant financial development"
8386483,Wells Fargo’s sales-scandal tally increases to about 3.5 million accounts,relevant,"Wells Fargo's sales-scandal tally increases, which is a significant regulatory issue"
3833938,"This Netflix star wants to teach you about creepy landlords, debt and depression",irrelevant,The article is about a Netflix star and does not provide significant business information
3274690,Family separation during flooding tough on Texans players,irrelevant,The article is about a sports team and does not relate to a specific company
8503390,Wells Fargo's CFO breaks down Q4 earnings,relevant,"Wells Fargo's CFO breaks down Q4 earnings, which is a significant financial development"
305384,Hot Wheels 5-Car Pack for $4 + pickup at Walmart,irrelevant,The article is a shopping guide and does not provide significant business information
174405,How human smugglers use trucks — like the one parked outside a Texas Walmart — with sometimes deadly results,irrelevant,The article is about human smugglers and does not directly relate to Walmart's business
3145174,Facebook is Officially Under Investigation by the FTC,irrelevant,"The article is about Facebook being under investigation, which is not directly related to the companies in question"
7508252,"Tech stock rally nothing to do with Trump administration, Intel CEO says",irrelevant,The article is about a tech stock rally and does not directly relate to a specific company
224647,Mega Bloks Lunch Box Market for $10 + pickup at Walmart,irrelevant,The article is a shopping guide and does not provide significant business information
499017,Michaels picks Walmart exec Ashley Buchanan as new CEO,relevant,"Walmart exec Ashley Buchanan is picked as the new CEO of Michaels, which is a significant corporate action"
6438102,Uber board makes peace to clear way for Softbank investment,relevant,"Uber board makes peace to clear way for Softbank investment, which is a significant business development"
2914069,FACT CHECK: Talking Heads Skew 'Net Neutrality' Debate,irrelevant,The article is about a debate on net neutrality and does not directly relate to a specific company
6805437,Uber Announces Partnership to Bring Robotaxis to Europe in 2026,relevant,"Uber announces a partnership to bring robotaxis to Europe, which is a significant business development"
4805917,Anna Cathcart Is a Regular College Student … Who Also Leads a Hit Netflix Series,irrelevant,The article is about a Netflix star and does not provide significant business information
3370661,"FanDuel and DraftKings promo codes + NBA Cup odds, prop bets and expert picks",irrelevant,The article is about sports and does not relate to a specific company
7628089,SpyGate Shake-Up: Prime Minister of Italy Fires Top Officials from Italian Intel Agencies,irrelevant,The article is about a political topic and does not directly relate to a specific company
3441321,Failed conversion still bothers Lions,irrelevant,The article is about a sports team and does not relate to a specific company
6973731,Uber Announces Pricing Of $1.5 Billion Senior Notes Offering,relevant,"Uber announces the pricing of a $1.5 billion senior notes offering, which is a significant financial development"
3101929,Family Says Boy Slain in Cleveland Attack Was Good Student,irrelevant,The article is about a crime and does not relate to a specific company
4594884,"A monster first half for hedge funds, the space race and Netflix's new record",irrelevant,The article is about hedge funds and does not directly relate to a specific company
4481442,Amy Schumer Sets Second Netflix Comedy Special 'Growing',irrelevant,The article is about an Amy Schumer comedy special on Netflix and does not provide significant business information
4806341,"‘American Primeval’ Review: Netflix’s Violent, Bloody Saga Of The American Frontier Is A Harrowing Watch",irrelevant,The article is a review of a Netflix documentary and does not provide significant business information
7522131,The Koch intelligence agency,irrelevant,The article is about a political topic and does not directly relate to a specific company
6733510,Meth lab found under N.Y. Walmart parking lot,irrelevant,The article is about a crime and does not relate to Walmart's business
8633234,Wells Fargo sells asset management business for $2.1 billion,relevant,"Wells Fargo sells its asset management business for $2.1 billion, which is a significant business development"
3813450,This Technology Lets People Sneak Netflix Across National Boundaries,irrelevant,The article is about a technology that allows people to sneak Netflix content and does not provide significant business information
3527181,Fantasy basketball tips and NBA betting picks for Sunday,irrelevant,The article is about sports and does not relate to a specific company
3459874,Famed Rockstar And Heroin Addict Scott Weiland's Mysterious Death Is Re-Examined In REELZ Documentary,irrelevant,"Article about a documentary on Scott Weiland, not related to any company"
3358019,FanDuel Sportsbook app crashes during Notre Dame-Penn State; deposits halted briefly,relevant,"FanDuel Sportsbook app crashes, affecting deposits and service"
4789299,Too distracted to watch? Netflix has the perfect ‘second-screen’ show for you,irrelevant,"Article about Netflix content, not a material event for the company"
3671045,A Netflix Watch is the only wearable you really want,irrelevant,"Article about a wearable device, not related to any company's business"
3234946,Failure to communicate at root of Cowboys/high school snafu,irrelevant,"Article about a sports team, not related to any company"
