id,title,url,published_at,pos_score,neutral_score,neg_score,company_name,label
8598861,"Melanie Lynskey, Buffy The Vampire Slayer Willow Audition",https://www.buzzfeed.com/morganmurrell/melanie-lynskey-buffy-vampire-slayer-audition-willow,2023-07-20 0:00:00,0.021777,0.964938,0.013285,Visa Inc.,irrelevant
745204,"Affidavit: Texas Chick-fil-A supervisor stole more than $100,000 over 3 years from restaurant",http://www.mysanantonio.com/news/local/crime/article/Affidavit-Chick-Fil-A-manager-stole-more-than-8401691.php,2016-07-22 0:00:00,0.005736,0.233112,0.761153,Visa Inc.,irrelevant
9529269,Made my night': Starbucks customer says barista gave her 3 extra-large Strawberry Açaí drinks for free after she only asked for a cup of water,https://www.dailydot.com/news/starbucks-free-strawberry-acai/,2023-04-29 0:00:00,0.288134,0.637334,0.074532,Starbucks,irrelevant
7195126,"Companies unlikely to require COVID-19 vaccine, Walmart CEO says",https://www.rollcall.com/2021/01/25/companies-unlikely-to-require-covid-19-vaccine-walmart-ceo-says/,2021-01-25 0:00:00,0.018566,0.970526,0.010908,Walmart,relevant
4304292,"Marvel’s ‘Iron Fist’ Canceled By Netflix, There Will Be No Season 3 For Danny Rand & Company",https://www.inquisitr.com/5114693/marvels-iron-fist-canceled-by-netflix-there-will-be-no-season-3-for-danny-rand-company/,2018-10-13 0:00:00,0.011076,0.922056,0.066868,Netflix,irrelevant
8346622,"TwinSpires offer code for Preakness Stakes 2025: Get up to $400 in bonus funds, site review, promos",https://www.cbssports.com/general/news/twinspires-offer-code-for-preakness-stakes-2025-get-up-to-400-in-bonus-funds-site-review-promos/,2025-05-15 0:00:00,0.329829,0.653796,0.016376,Visa Inc.,irrelevant
7344791,"Bank of America grants $250,000 to fine arts museum",https://www.arkansasonline.com/news/2022/nov/12/bank-of-america-grants-250000-to-fine-arts-museum/,2022-11-12 0:00:00,0.743758,0.246504,0.009738,Bank of America,irrelevant
4621624,Game of Thrones Creators David Benioff and D.B. Weiss Sign Massive Overall Deal With Netflix,https://io9.gizmodo.com/game-of-thrones-creators-david-benioff-and-d-b-weiss-s-1837048258,2019-08-07 0:00:00,0.408959,0.570523,0.020518,Netflix,relevant
7534699,Cramer: I have faith others can take charge at Intel after Brian Krzanich's ouster,https://www.cnbc.com/2018/06/21/cramer-others-can-take-charge-at-intel-after-krzanich-ouster.html,2018-06-21 0:00:00,0.312833,0.546648,0.140519,Intel,relevant
3569678,Speed Read: Comedian Maria Bamford Takes Us Inside Her Darkest Thoughts,https://www.thedailybeast.com/maria-bamfords-new-book-takes-us-inside-her-darkest-thoughts,2023-09-05 0:00:00,0.105587,0.837187,0.057226,AT&T,irrelevant
10144227,Why Bernie Sanders should talk A LOT more about Hillary Clinton and Goldman Sachs,https://www.washingtonpost.com/news/the-fix/wp/2016/01/25/heres-bernie-sanders-best-closing-argument-against-hillary-clinton-in-iowa/?postshare=7651453815657229&tid=ss_tw,2016-01-25 0:00:00,null,null,null,Goldman Sachs,irrelevant
3318928,Doubts Linger About CBS-Viacom Merger,https://www.forbes.com/sites/jonathanberr/2019/08/14/doubts-linger-about-cbs-viacom-merger/,2019-08-14 0:00:00,0.012487,0.972217,0.015296,AT&T,irrelevant
8112301,ICE says detained Maine police officer overstayed visa. The chief says he cleared a federal check,https://www.inquirer.com/wires/ap/ice-says-detained-maine-police-officer-overstayed-visa-chief-says-he-cleared-federal-check-20250729.html,2025-07-29 0:00:00,null,null,null,Visa Inc.,irrelevant
3021900,Alabama-Clemson: How did ESPN do in national championship?,http://www.cleveland.com/entertainment/index.ssf/2017/01/alabama-clemson_how_did_espn_d.html,2017-01-10 0:00:00,0.017312,0.957117,0.025571,AT&T,irrelevant
6225097,"""Really ruined my day for no reason"": Uber rider says driver deliberately sabotaged her trip to critical sonogram appointment",https://www.dailydot.com/news/uber-driver-deliberately-late-appointment/,2025-08-21 0:00:00,0.019242,0.321148,0.65961,Uber,irrelevant
5207044,Teamsters refusing to transport GM vehicles in solidarity with UAW,https://www.foxbusiness.com/industrials/teamsters-refusing-transport-gm-vehicles-solidarity-with-uaw,2019-09-15 0:00:00,0.019627,0.444604,0.53577,General Motors,relevant
