id,title,pos_score,neutral_score,neg_score,company_id
3352903,TIAN RUIXIANG Holdings Ltd Receives Nasdaq Notification Regarding Minimum Bid Price Deficiency,0.064066,0.898266,0.037668,206
3366641,U.S. stock futures slip after Walmart profit warning,0.015508,0.816786,0.167706,206
3792227,DreamWorks deal would serve Comcast's entertainment strategy,0.552636,0.423272,0.024093,19
3777197,Producer who took plea deal for fake gun in YouTube show is in talks with Netflix,0.012106,0.579077,0.408817,19
3786486,"Vivendi, Mediaset clinch deal in challenge to Netflix",0.056112,0.918824,0.025064,19
9694204,How to browse the Web on Apple TV,0.028338,0.957267,0.014395,2
10216034,5 Biggest Price Target Changes For Wednesday,0.101088,0.873961,0.024951,39
11360826,"Best Amazon holiday deals: The best deals on Apple Airpods, Kitchy pizza cutter wheels, and more",0.310403,0.595677,0.09392,2
11569323,"Snap Stock Tumbles After Rating, Price Target Cut From Wedbush Ahead of Q4 Earnings",0.015019,0.443086,0.541896,2
11356953,"Apple Watch 4 price gets a cut on Amazon, making it a great Christmas gift idea",0.751762,0.178417,0.069821,2
3783276,Every Netflix subscriber should know these tips and tricks,0.21484,0.701504,0.083656,19
9700448,Police investigate death at Apple headquarters in California,0.009774,0.951294,0.038931,2
3366722,Indexes drop as Walmart profit warning spooks investors,0.022462,0.815647,0.161891,206
2835745,Robinhood revives plans to launch in the UK with deal to buy crypto app Ziglu,0.556219,0.426033,0.017749,206
11360297,Amazon's cheapest-ever Black Friday iPad deal returns as Boxing Day sales go live early,0.19902,0.774078,0.026903,2
11357058,"Wall St. hits record high on China data, trade deal; Apple shines",0.91351,0.058067,0.028423,2
2830139,Digimarc To Raise $58.3M Via Secondary Share Sale At Discount; Shares Pop,0.613827,0.349635,0.036538,206
11616123,How to fall in love with the Apple ecosystem all over again -- spend more money and buy new stuff,0.776442,0.15046,0.073098,2
3357666,Skylight Health Receives NASDAQ Notification Regarding Minimum Bid Price Deficiency,0.080087,0.87624,0.043673,206
11595985,Apple Safari Browser Tip: How To Access Hidden Functions,0.036274,0.835576,0.12815,2
8869706,Police Launch a Suicide Investigation Following the Death of Keith Emerson,0.031854,0.767589,0.200557,86
10175044,"BRIEF-Citrix working with Goldman Sachs on possible sale process- CNBC, citing report",0.034504,0.915488,0.050008,39
7070553,REVEALED: 'Hannah Montana' Star Mitchel Musso's Girlfriend Told Police Actor Was Too Drunk to Order an Uber Before His Arrest For Stealing Doritos,0.00548,0.062598,0.931922,57
3352461,"‘Hurricane Is Coming Our Way’—JPMorgan Issues Stark Prediction As Price Of Bitcoin, Ethereum, BNB, XRP, Terra’s Luna, Solana, Cardano, Dogecoin Go Into Free Fall",0.069096,0.770733,0.160171,206
3372429,NN Stock Price | NextNav Inc. Stock Quote (U.S.: Nasdaq),0.010945,0.980471,0.008584,206
11365112,Exclusive: How to master long exposure photos with Apple's favorite iPhone app of 2019,0.24659,0.687462,0.065948,2
11568127,Chris Evans And The Rock Will Star In An Amazon Holiday Movie Together: ‘Red Ones’,0.127238,0.861508,0.011254,2
3352405,"InnovationRx: Amtitrust Regulators OK Oracle-Cerner Deal; Plus, Covid Vaccine Mixing And Matching",0.19253,0.783529,0.023941,206
11365129,AirPods Pro Tips And Tricks: How To Maximize Your New Apple Earbuds,0.295893,0.569417,0.13469,2
3786229,80% of people have no idea about the Netflix price hike that's coming next month,0.031897,0.639186,0.328917,19
10219090,Bill Ackman calls Chipotle 'extremely cheap' and says people in his office like the queso,0.075265,0.752159,0.172576,39
3764940,‘Making A Murderer’ Disgraced Prosecutor Ken Kratz Reveals He Is The Target Of Rape And Death Threats,0.004209,0.022509,0.973282,19
3792775,DreamWorks Shows Improvement Bolstering Outlook for Comcast Deal,0.656663,0.308083,0.035255,19
10261472,"Daniel Cook III, former Goldman Sachs general partner in Dallas, dies at 83",0.042851,0.884111,0.073038,39
11597666,Amazon Warehouse Sale Drops Prices Tons of Electronics and Game Accessories,0.207348,0.668146,0.124506,2
7073418,"UPS says it will hire 100,000 seasonal workers for the holiday rush — but don't expect that $170,000 pay package",0.290199,0.458006,0.251794,57
7004211,Uber Spices Up Taiwan's Food Delivery Scene With $950M foodpanda Deal: What's On The Menu?,0.36249,0.090972,0.546538,57
3366655,U.S. Stocks May See Early Weakness Following Walmart Warning,0.022741,0.939416,0.037843,206
7082782,Burglary Suspect Arrested After Calling Uber to Flee Crime Scene: Cops,0.00401,0.073681,0.92231,57
3786213,Netflix acquires 'Death Note' movie adaptation,0.108848,0.865355,0.025797,19
9700390,Police probe death at Apple headquarters in California: reports,0.009653,0.936567,0.053781,2
11616156,iPad Mini Is on Sale for the Lowest Price Ever at Amazon,0.187873,0.759069,0.053058,2
11591949,9 Apple AirPod tips for better use from Kim Komando.,0.347,0.619532,0.033468,2
3349152,Apple Faces Lawsuit Over Allegedly Forcing Workers To Attend Anti-Union Speeches,0.00797,0.361205,0.630824,206
11587664,Apple deal returns former HBO boss Richard Plepler to spotlight,0.396779,0.580301,0.02292,2
7037106,"TechCrunch Mobility: Apple layoffs, an EV price reckoning and another Tesla robotaxi promise",0.095953,0.817747,0.0863,57
11529810,Apple’s new entry-level MacBook Pro may not include a ProMotion display,0.036478,0.890761,0.072761,2
4531722,Amazon Lands Huge Deal for Sundance Sensation 'Manchester By the Sea',0.376787,0.593949,0.029263,19
11585503,There's still time to grab a cheap Apple Watch deal in the January sales,0.155465,0.639069,0.205466,2
3795649,How to avoid embarrassing Facebook posts,0.080452,0.50737,0.412177,19
10319226,Venezuelan opposition condemns Goldman for $2.8 billion bond deal,0.003945,0.024563,0.971492,39
7076559,Uber and Lyft Drivers Get Tips On Less Than 3 out of 10 Rides,0.209598,0.66935,0.121053,57
3349317,Glory Star New Media Group Holdings Limited Receives Nasdaq Notice of Deficiency Regarding Minimum Bid Price Requirement,0.044709,0.779065,0.176226,206
7000970,Uber and Aurora announce “long-term” driverless truck deal after successful pilot,0.898959,0.081758,0.019283,57
3344304,"Twitter stock would be 37% lower in the absence of Elon Musk's takeover bid and there's a possibility the Tesla chief reprices the deal, short seller warns",0.022909,0.807752,0.16934,206
10189740,Venezuelan opposition threatens country won’t pay Goldman Sachs’ $2.8 billion bond deal,0.00608,0.070382,0.923538,39
9764702,CNET UK podcast 482: Android N's new tricks and Motorola's cheap new phones,0.068464,0.761969,0.169568,2
11591880,Best deal on the Apple Watch Series 5 (UK deal),0.095554,0.846171,0.058274,2
3372279,Motus GI Regains Compliance with Nasdaq Minimum Bid Price Requirement,0.334539,0.605793,0.059668,206
7080444,"Best Black Friday tablet deals 2020: iPad, Samsung Galaxy, Amazon Fire",0.110508,0.859797,0.029695,12
11615255,Amazon’s record holiday sales send stock soaring toward $1 trillion valuation,0.662731,0.264493,0.072776,2
10378152,Apple’s Cook Struck $1 Billion Deal With China’s Didi in 22 Days,0.014861,0.102372,0.882767,2
7078872,Uber bets on holiday travel demand to forecast strong fourth quarter,0.825992,0.152681,0.021327,57
3768242,'Love' review: Why you should binge watch Judd Apatow's new series on Netflix,0.176056,0.796701,0.027243,19
11613431,Apple iPads Are at Their Lowest Price on Amazon Since the Holidays,0.362823,0.492186,0.144991,2
8870432,Keyboardist Keith Emerson's death ruled a suicide,0.016988,0.624706,0.358306,86
10189792,Goldman Sachs lowers oil price projections on potential shale surge,0.051396,0.668774,0.27983,39
6939070,"Olive Garden’s owner sees stock surge as it gives upbeat sales forecast, discloses Uber delivery deal",0.399897,0.497928,0.102176,57
7012964,Save $15 when you spend $100 on a Lyft gift card at Amazon,0.567726,0.327821,0.104453,57
11360091,How to listen to podcasts on your Android device using the Google Play Music app,0.068791,0.908021,0.023188,2
3369337,Jiuzi Holdings Inc. Receives Nasdaq Notification Regarding Minimum Bid Price Deficiency,0.075445,0.88355,0.041005,206
11357386,Apple Watch Tip: How To Unlock Mac Device Using Smartwatch,0.059297,0.88966,0.051043,2
9725919,Kim Komando: How to protect your Facebook timeline,0.116818,0.856885,0.026297,2
9761976,Silicon Valley mocks Trump’s ‘bubble’ warning; Clinton supporters launch digital ad blitz; can Apple bring manufacturing back to the U.S.?,0.641267,0.219983,0.13875,2
3767880,"How to check if your family, friends are sharing your Netflix account",0.043541,0.900639,0.05582,19
9253675,"Rob Ford, Toronto Mayor Who Faced Drug Demons, Dies at 46",0.065594,0.336623,0.597782,86
11595975,Apple Watch deals hit as low as £195 in cheap smartwatch sales,0.088787,0.589013,0.322199,2
11595833,'Little America' Co-Creator Lee Eisenberg Signs Overall Deal With Apple,0.215921,0.768553,0.015526,2
3771217,Slick concept shows how Apple could upgrade Control Center with 3D Touch,0.229471,0.727293,0.043236,19
11591730,Ford’s First 2020 Mustang Shelby GT500 Fetches $1.1 Million: Here’s How To See It,0.158405,0.804148,0.037446,2
11597589,"iPads on sale: Save up to 23% on the new iPad Air, iPad Pro on Amazon",0.180898,0.760618,0.058484,2
10990750,"Apple, ANZ Bank strike deal to bring Apple Pay to Australia",0.483022,0.494599,0.022379,2
10293256,Goldman wins dismissal of lawsuit in U.S. over Malaysia ties,0.174727,0.589173,0.2361,39
11524202,Apple's 24-inch iMac is at a new record-low price with these Amazon coupons,0.603324,0.310487,0.086189,2
8870271,Keith Emerson's death has been ruled a suicide,0.017029,0.665164,0.317807,86
9703035,"CORRECTED-Apple, ANZ Bank strike deal to bring Apple Pay to Australia",0.204977,0.715347,0.079676,2
6998662,"The 40 Best Deals of Home Depot's July 4th Sale: Save on Appliances, Grills, Tools and Outdoor Equipment",0.690436,0.25567,0.053894,57
10225006,"Kroger exploring sale of convenience stores, shares rise",0.488482,0.490958,0.02056,39
10234433,"Thermo Fisher to acquire Patheon in deal valued at $7.2 billion, including $2 billion net debt",0.047208,0.704075,0.248717,39
9709534,Cupertino: Apartment expansion project next to Apple spaceship campus to be reviewed by planning commission Tuesday,0.032785,0.945043,0.022173,2
3363193,"NASDAQ: GOCO Investor Notice: Update in Lawsuit against GoHealth, Inc. announced by the Shareholders Foundation",0.012387,0.961462,0.02615,206
3789255,Netflix price hike coming and researchers are undoing paralysis video,0.696548,0.193444,0.110008,19
7085243,Tesla's recall of 2 million vehicles reminds us how far driverless car AI still has to go,0.097801,0.356031,0.546169,57
3366812,Nasdaq Grants MICT Extension to Regain Compliance with the $1.00 Minimum Bid Price Rule,0.600884,0.373189,0.025927,206
10379789,"Former WTO, Goldman chief Peter Sutherland dies at 71",0.036371,0.889348,0.074282,39
7079710,"Uber's 'Kelce-Like Quarter:' Wedbush's Ives Boosts Price Target, Lauds One Of Tech World's 'Best Turnarounds Ever' While 'Little Brother Lyft Just Watches'",0.642774,0.13207,0.225156,57
6939138,Indianapolis Black Woman's Uber Driver Shot Her to Death When She Refused Sex With Him,0.002822,0.027129,0.97005,57
7075958,Can’t Find Prime Day Deals On Amazon? Here's Why,0.008518,0.093651,0.897832,57
6998513,Analysts See Upside Ahead For Amazon Stock As Prime Day Approaches,0.51791,0.455824,0.026265,57
11605275,The unofficial Apple Archive is on death’s door once more,0.060303,0.806362,0.133335,2
11601776,Apple Deal: Save Big on Apple AirPods and MacBook Pro,0.640087,0.263364,0.096549,2
7001733,I was rejected from my first promotion at Google. Here's how I took control of my career and landed 3 promotions.,0.148833,0.114889,0.736278,57
3816976,​How to delete your Netflix history,0.022116,0.523368,0.454517,19
11525519,Neil Young Pushes Amazon Music Four-Month Free Promo After Exiting Spotify,0.107323,0.431887,0.46079,2
11605444,Apple's entry-level 7th Gen iPad is back on sale at Amazon,0.094287,0.889576,0.016137,2
7081998,Throwing a Super Bowl party? There's a huge sale at Target on everything you need,0.563914,0.339652,0.096435,57
2835691,"Facebook, Apple, Amazon, Netflix And Google: What The Price Charts Tell Us",0.024872,0.962417,0.012711,206
9700804,'No foul play' suspected in Apple employee's death at company headquarters,0.014199,0.652884,0.332917,2
11591940,iPad sale at Best Buy: save up to $70 on the all-new 10.2-inch Apple iPad,0.147874,0.731222,0.120904,2
3780133,"Netflix reportedly signs major $90 million movie deal for Bright, starring Will Smith",0.341684,0.63194,0.026376,19
10198694,CORRECTED-BRIEF-Whole Foods sought $45 per share offer from Amazon,0.030912,0.945192,0.023895,39
11354104,Apple averts $150 bump in iPhone prices following Trump trade deal with China,0.19193,0.635914,0.172156,2
10275207,Drummond hires Goldman to float possible Colombia sale to investors,0.432693,0.531277,0.03603,39
11360058,How to listen to audiobooks on your iPhone using the Apple Books app,0.047176,0.920681,0.032144,2
9764761,Samsung Pay strikes deal with Alibaba's Alipay that could worry Apple,0.013416,0.691868,0.294716,2
3828866,"Does Vimeo Have More Tricks Up Its Sleeve to Combat YouTube, Netflix?",0.136283,0.703144,0.160573,19
6995739,"Uber teams up with China's BYD to offer 100,000 discounted EVs for drivers in Europe and Latin America",0.745398,0.228198,0.026404,57
7003846,'Got taken for two rides': Uber driver praised for 'hustling' tip out of hedge fund billionaire,0.849803,0.086354,0.063843,57
9850118,"Tax group blasts Pfizer, urges stop to its tax-cutting deal",0.024074,0.204674,0.771252,86
4222297,Fox Said to Fend Off Netflix in Deal for ‘Birth of a Nation’,0.011281,0.091488,0.897231,19
11602115,Apple MacBook Air Deal: Get a New One for $899,0.144229,0.808877,0.046894,2
7082242,Amazon's massive winter sale is still live: shop the 21 best deals available today,0.252988,0.714799,0.032213,57
11616210,Amazon has the Apple Watch Series 5 at an all-time low price,0.172872,0.664567,0.162561,2
7037369,How To Get The Uber Promo Code To Beyoncé ‘Cowboy Carter’ Listening Parties,0.113672,0.713742,0.172587,57
7007086,Amazon deal of the day: Get 3 months of Kindle Unlimited for $0,0.269836,0.665388,0.064776,57
3819474,How to Foil the Cops When They Go to Google and Ask Where You’ve Been,0.054328,0.421829,0.523843,19
7004030,Minnesota Democrats announce deal on minimum pay for Uber and Lyft drivers,0.193127,0.670307,0.136567,57
11594223,Apple AirPods deal: Get these incredible wireless headphones for their lowest price ever,0.62549,0.305711,0.068799,2
3352859,Stocks Gain As Investors Anticipate Lower Inflation; Apple Takes Stage; JetBlue Ups Buyout Offer For Spirit,0.564129,0.395703,0.040168,206
11354417,55 Cheap Finds On Amazon That Work Weirdly Well,0.042441,0.461898,0.49566,2
5543242,Tesla settles lawsuit with former head of its Autopilot system,0.009815,0.461602,0.528583,9
7037354,Lyft Responds To Uber’s ‘Cowboy Carter’ Promo And Is Offering The Beyhive 50 Percent Off Rides To Listening Parties,0.056173,0.438197,0.505629,57
10213903,GOLDMAN SACHS: The death of malls will fuel 'degentrification',0.059345,0.917485,0.023171,39
11363536,Best Amazon holiday deals: 5 incredible products you can still get by Christmas,0.581063,0.38286,0.036078,2
11601894,How to change your Apple Music plan in 3 simple steps,0.133669,0.759183,0.107148,2
6939153,"Uber Rides High, But Death Cross Signals Loom: Bulls Unfazed By Technical Risks",0.317257,0.084729,0.598014,57
7085613,'Family Switch' Review: Jennifer Garner's Netflix Body-Swap Comedy Is Ideal Holiday Background Filler,0.389573,0.508216,0.102211,57
3762577,Review: Natalie Portman western romance 'Jane Got a Gun' hits its target,0.177343,0.758789,0.063868,19
10189820,Goldman's Venezuelan bond deal a 'cynically opportunist bet:' Fmr. Goldman managing director,0.20559,0.761667,0.032743,39
7013326,Leaked files indicate Uber exploited violence against drivers,0.002656,0.012817,0.984527,57
2826628,"EV Week In Review: Wait Ends For Tesla's Giga Berlin, Nio Stock Stutters Amid Earnings, Semi Truck Production Kickstarts Nikola Rally",0.033761,0.901107,0.065131,206
8860647,Death now has no dominion – but it should; it is part of life,0.629882,0.265183,0.104935,86
7073430,"UPS to hire 100,000 with higher pay for holiday rush",0.571731,0.352033,0.076236,57
11613347,Strong iPhone holiday sales deliver record-breaking revenue for Apple,0.90303,0.075857,0.021113,2
9697655,FBI tips off Apple to security flaw -- a first under sharing process,0.01535,0.214267,0.770382,2
7067739,Interview Kickstart Price FAANG Interview Prep Course For Facebook (META) Amazon Apple Netflix Google (Alphabet) Software Engineer Jobs,0.078834,0.888431,0.032735,57
6998652,Analysts reset Tesla stock price targets as robotaxi event looms,0.072342,0.88877,0.038887,57
7010815,Instacart partners with Uber Eats to offer restaurant deliveries,0.21469,0.752325,0.032985,57
10192122,Exclusive: Elliott Target Gigamon Prepares to Explore a Sale,0.044602,0.942576,0.012822,39
11356994,Best last-minute Apple iPad deal on Amazon (UK deal),0.141019,0.78245,0.076531,2
10074239,Cellphone in missing Florida teens case to be reviewed by Apple,0.012979,0.974956,0.012065,2
7070622,Touchdown For Uber: Inside The Four-Year Delivery Deal With The NFL,0.047429,0.880375,0.072196,57
11584032,How to Survive Friends Leaving Netflix,0.058707,0.773527,0.167766,2
2823932,Why This Bullish Tesla Analyst Is Reducing Their Price Target,0.030018,0.627801,0.342181,206
7001234,"The week in AI: Apple announces AI features in new iPhone, Musk drops OpenAI lawsuit",0.015808,0.39537,0.588822,57
10261557,Need a loan to buy an iPhone? Goldman Sachs might offer one someday,0.175764,0.776588,0.047648,39
10864237,"Apple Music Introduces Half-Price Student Discount, Artist of the Week",0.719977,0.254903,0.02512,2
2835805,This Semiconductor Chip Company Is Likely To Offer Better Returns Over Johnson & Johnson Stock,0.420897,0.538848,0.040256,206
10177135,7 Biggest Price Target Changes For Tuesday,0.116024,0.859956,0.024021,39
3357034,Tesla Stock Falls After U.S. Price Hikes. Here's How to Trade It Now.,0.033904,0.847672,0.118423,206
11526058,Just Got Apple Music? Here’s How to Keep Your Spotify Playlists,0.090882,0.801347,0.107771,2
3789538,Netflix and Chill: Top Picks for the ‘420’ Holiday On April 20,0.054533,0.93885,0.006617,19
11368495,How to turn off promotional notifications from Apple on your iPhone,0.026369,0.859207,0.114423,2
10246546,Here’s why Goldman just lifted its oil-price forecast for 2018,0.407729,0.55147,0.040801,39
3795642,Kim Komando: How to protect your Facebook timeline,0.152935,0.812375,0.03469,19
11357696,"Lawsuit: Apple, Microsoft profit from child cobalt miners",0.006108,0.065266,0.928627,2
2826565,Analysts Cut Price Target On MEI Pharma As Stock Falls To 52-Week Low After Zandelisib Update,0.028038,0.894524,0.077438,206
4432966,41% of people say they'll cancel Netflix if the price goes up — here's why they actually won't,0.018779,0.207018,0.774203,19
10258767,ComScore hires Goldman Sachs to explore a sale — but it's likely to be at a discount,0.156379,0.742155,0.101465,39
11368107,Google's Pixel Can't Win on Software Tricks Alone,0.035353,0.426941,0.537706,2
11354040,Apple Watch sale: the all-new Apple Watch 5 gets a price cut at Amazon.,0.160217,0.762532,0.077251,2
11598094,Julia Louis-Dreyfus Signs Exclusive Deal With Apple TV+,0.034672,0.947224,0.018104,2
11523838,Apple’s holiday iPhone sales surge despite supply shortages,0.644819,0.293298,0.061882,2
6998632,'I didn't know this and I order constantly!': 5 home delivery tips straight from Amazon drivers,0.078642,0.701124,0.220233,57
7088050,Stocks Fall On Moody's Debt Warning,0.016119,0.159437,0.824443,57
11613522,"Apple, Broadcom told to pay Caltech $1.1B in patent lawsuit",0.009359,0.428019,0.562622,2
10293395,Drummond hires Goldman to float possible Colombia sale to...,0.347454,0.61511,0.037436,39
7000833,"Uber will pay car owners to stop driving — here’s how to get $1,000",0.590549,0.198,0.211451,57
3344000,"Stock Market Price Levels Now: NASDAQ-100, S&P 500",0.032932,0.954909,0.012159,206
11603870,"Apple Loop: Stunning IPhone 12 Price, IPad Pro’s Killer Keyboard, Dreaming Of A Powerful MacBook Pro",0.663792,0.245122,0.091086,2
9770679,Apple faces Caltech lawsuit over WiFi patents,0.00791,0.271814,0.720276,2
3789328,"Netflix expects subscriber growth to slow as price, competition increases",0.051535,0.733875,0.21459,19
5543196,Volkswagen just unveiled an electric SUV concept that could challenge Tesla's Model Y,0.271412,0.526637,0.201951,9
11363757,Got An Apple Watch 5? How To Secure It In Three Simple Steps,0.10358,0.734928,0.161492,2
8869702,"Keith Emerson, 1970s Rock Showman With a Taste for Spectacle, Dies at 71",0.266449,0.682404,0.051147,86
11591675,The Apple Watch 4 gets a massive $100 price cut at Best Buy,0.096903,0.681142,0.221955,2
3762310,Audrie Pott documentary 'Audrie & Daisy' lands deal with Netflix,0.067257,0.925047,0.007696,19
10312954,Alinda Said to Be Exploring C$3 Billion Sale of Reliance Home,0.306532,0.627185,0.066283,39
10258916,FHB Stock Price - First Hawaiian Inc. Stock Quote (U.S.: Nasdaq),0.013708,0.980466,0.005826,39
3780287,The 5 best moments from Netflix's 'Pee-wee's Big Holiday' explained by the screenwriter,0.131548,0.837157,0.031295,19
9770838,Netflix rebounds on merger rumors and Disney deal,0.391839,0.565552,0.042608,2
11596034,Steve Bannon's warning to Apple: 'I would pay attention' to Trump's tweet on unlocking iPhones,0.04147,0.900975,0.057555,2
3369782,ENVX Stock Price | Enovix Corp. Stock Quote (U.S.: Nasdaq),0.010867,0.982321,0.006812,206
3352865,Amazon gains as stock split lowers price tag for retail buyers,0.408999,0.562159,0.028842,206
11611410,Apple’s banner holiday-season quarter tops projections,0.674012,0.30392,0.022068,2
11599260,Apple TV Plus snags exclusive deal with Julia Louis-Dreyfus,0.006787,0.253578,0.739634,2
7085611,Get restaurants' food surplus for cheap with this app — see why it's a 2023 Apple App Store winner,0.906895,0.041266,0.051839,57
7078911,Culprits review – Gemma Arterton is fantastic in this uber-slick TV heist,0.347581,0.508352,0.144067,57
7073756,Uber enters business of package returns ahead of holiday season,0.339898,0.63886,0.021242,57
11613382,Former Starz Programming Chief Carmi Zlotnik Signs Production Deal With Apple,0.106873,0.873537,0.01959,2
2832613,"EV Week In Review: Musk Stars At 'Cyber Rodeo' Show, GM Dips Heel Into Low-cost EVs, Toyota Takes A Leaf Out of Tesla's Book And More",0.313219,0.601233,0.085548,206
3352504,Apple stock to suffer first 'death cross' chart pattern since the pandemic,0.032179,0.769968,0.197853,206
10207700,Goldman hires China banker Chu betting on expected deal growth,0.444013,0.526021,0.029966,39
3366677,Walmart Warning Contributing To Weakness On Wall Street,0.030701,0.899277,0.070022,206
3347722,Tesla whale calls for $15 billion stock buyback after share price craters,0.067776,0.862323,0.0699,206
7078817,Dallas woman joins dozens across the nation in sex assault lawsuit against Uber,0.004579,0.036223,0.959198,57
3795411,"'Fuller House' on Netflix 2016: Release Date, Trailer, Cast Info and How to Watch",0.017904,0.968853,0.013244,19
11598146,"Apple Signs Julia Louis-Dreyfus to Overall Deal Because It Would Like Some Emmys, Please",0.493913,0.456249,0.049838,2
11363533,"Look Upon and Fear the Man Who Attempted to Blackmail Apple for $100,000 in iTunes Gift Cards",0.021307,0.46614,0.512553,2
3352684,Elon Musk’s Fortune Plunges By Nearly $17 Billion Friday After Leaked Comments About Tesla Layoffs,0.021843,0.283454,0.694703,206
10267686,Goldman Sachs Buyout Arm Plans Hearthside Food Sale,0.17624,0.79044,0.03332,39
9771645,Apple Asks Its Employees About How to Make the World A Better Place,0.836183,0.133385,0.030432,2
2829748,Roku Stock Rises After Extending Distribution Deal With Amazon,0.27973,0.686378,0.033892,206
7004204,"Delivery Hero shares rally on deal to sell Taiwan business, and a stake, to Uber",0.702492,0.25422,0.043288,57
7004012,"DFL leaders, Gov. Tim Walz say they have a deal to pay drivers more, keep Uber and Lyft operating in Minnesota after threats to exit",0.128791,0.281395,0.589813,57
11591926,Bag a cheap Apple Watch for as little as £195,0.102697,0.616831,0.280472,2
8867516,"Keith Emerson, Keyboardist for Emerson, Lake & Palmer, Dies at 71",0.038877,0.951184,0.009939,86
11357699,Apple Watch sale at Best Buy: save $100 on the Apple Watch 4,0.211627,0.725872,0.062501,2
10234143,Jeff Bezos is the big winner in the Amazon-Whole Foods deal,0.597407,0.371843,0.03075,39
7075874,Google’s Trial Heats Up + How to Wear A.I. + It’s Our Birthday!,0.273304,0.674279,0.052417,57
9720254,"Hyundai promises Apple CarPlay in Q1 2016, at a price",0.27589,0.649708,0.074402,2
11351776,That £59 Amazon Echo deal is back and in stock at Argos,0.04491,0.941669,0.013421,2
7013332,Uber leak reveals how company lobbied governments to help its global rise,0.067984,0.232718,0.699298,57
10246510,Packaging giant Bemis hires Goldman Sachs to explore sale options,0.169768,0.809707,0.020524,39
3372616,"Mizuho Increases PT On ON Semiconductor, Charter Communications Price Target Cut By 37%",0.074225,0.902418,0.023357,206
3792517,The Comcast-DreamWorks Deal is About More than ‘Synergy’,0.0657,0.878726,0.055574,19
11605622,Netflix Signs Overall Deal With 'Big Mouth' Animation Studio,0.153385,0.827265,0.019349,2
4426961,Facebook Earnings: How to Profit as Stock Surges,0.463616,0.45964,0.076744,19
11611717,Apple’s Stunning Results Suggest The Stock Is Still Too Cheap,0.718775,0.131366,0.149859,2
7085168,"3 women who drive for Uber and Lyft explain their top strategies for making up to $1,400 a week and getting customer tips",0.509679,0.414939,0.075382,57
10258864,Trading Technologies-Coinbase deal to bridge bitcoin and futures,0.362533,0.614087,0.02338,39
11605385,"Apple's price target raised at Deutsche Bank, but it implies a 9% decline",0.029749,0.489492,0.48076,2
11524157,Uma Thurman Is Brutally Underused on Apple's 'Suspicion': TV Review,0.010744,0.144485,0.844771,2
3759727,Disney Seeking Rich Deal For TV Rights to 'Star Wars' Movies,0.254868,0.699919,0.045213,19
10379549,Goldman wins dismissal of lawsuit in U.S. over ties to Malaysia leader,0.133911,0.474633,0.391456,39
11354674,Apple AirPods Pro review: The ‘hearable’ at its best,0.604742,0.339925,0.055333,2
7001089,UBER Enters Into Partnership With Discount Grocer Save A Lot,0.813615,0.164581,0.021805,57
7034704,Uber and authorities are probing hoax calls made to an 81-year old man that led to a female driver's death,0.011387,0.179193,0.80942,57
11522119,Apple's New 'Personal Safety Guide' Helps You Deal With AirTag Stalkers,0.755764,0.12747,0.116766,2
3369834,"A $1,000 Invested In SPY Now Will Be Worth This Much If It Hits Year-End Price Target: How Returns Compare Vs. Big Techs",0.256233,0.57932,0.164446,206
9850114,Keyboardist Keith Emerson’s death ruled a suicide,0.018261,0.621614,0.360125,86
11357359,How to cancel your Google Play Music subscription on a computer or Android phone,0.01834,0.888227,0.093433,2
9771165,"How to save money when buying iPhones, iPads, Macs and other Apple hardware and accessories",0.472979,0.374765,0.152256,2
11593644,"These are the cheap phones to get from Apple, Google, and more in 2020",0.147245,0.631221,0.221535,2
2835978,"Notice of Offer to Purchase for Cash Up to 215,000 Shares of Common Stock of NVIDIA Corporation at $210.00 Net Per Share by Tutanota LLC",0.089926,0.881626,0.028448,206
6992570,Elizabeth Warren just accused Kroger of price gouging as 'families struggle to pay to put food on the table',0.067326,0.588678,0.343997,57
3347221,BIOLASE REGAINS COMPLIANCE WITH NASDAQ MINIMUM BID PRICE REQUIREMENT,0.662027,0.303398,0.034575,206
10189650,"Fracking, Now The Dominant Technology, Will Keep Oil Price Around $55: Goldman Sachs",0.19137,0.685243,0.123387,39
4531803,Netflix Strikes Sundance Again With 'Under the Shadow' Streaming Deal,0.028558,0.679641,0.291801,19
7076399,JetBlue Will Now Offer an Uber Voucher for Some Flight Delays and Cancellations,0.288493,0.554794,0.156713,57
3770866,Finn Jones As Iron Fist? The ‘Game Of Thrones’ Star Supposedly Joining Netflix For The Marvel Comics Character [Rumor],0.049776,0.926429,0.023794,19
9700196,"iPhone 7 Design Leaked, Apple’s Latest Kills The Headphone Jack",0.007061,0.105963,0.886976,2
10255394,Goldman's oil analyst gives his tips on making money in a flat market,0.563243,0.414111,0.022646,39
11360349,‘Catastrophe’ Creator Sharon Horgan Cuts Exclusive First-Look Deal With Apple,0.180552,0.793064,0.026384,2
7070611,"Tesla Analyst Predicts Cybertruck's Price Range, And It Seems To Be Cheaper Than Ford F-150 Lightning: 'My Guess Is They Start With…'",0.182907,0.762431,0.054662,57
4444721,"'Crouching Tiger, Hidden Dragon: Sword of Destiny' review: Netflix sequel is thin chopsocky",0.02437,0.893034,0.082596,19
10240405,Venezuelan Opposition Condemns Goldman for $2.8 Bln Bond Deal,0.005099,0.049315,0.945586,39
3813947,Netflix deal brings 'Narcos' to broadcast TV,0.317509,0.663291,0.0192,19
