id,title,pos_score,neutral_score,neg_score
11431760,"Amazon Says ""Stop"": Itâs Clearing Out Stock of The New iPad 11 at a New Record Low",0.032868,0.23295,0.734181
11431971,Is Google’s smart tag network any good yet?,0.066635,0.812249,0.121116
11431960,Google Pixel 9a review: This is the budget smartphone to beat in 2025,0.305317,0.649802,0.044881
11431881,"Apple Must Be Extremely Furious, Amazon Crushes the Price of the MacBook Air 2025 to a Record Low",0.022416,0.043892,0.933692
11431768,"More than 170,000 bottles of Martinelli's Apple Juice recalled",0.036042,0.706746,0.257212
11431859,How To Use Apple’s AirPods Pro 2 To Protect Your Hearing At Concerts,0.409987,0.472492,0.117521
11431959,The new M4 MacBook Air is down to its lowest-ever price on Amazon,0.169697,0.726363,0.103941
11432005,Facebook is testing a downvote button — yet again,0.048873,0.75114,0.199987
11432000,Apple’s iPhone 17 Air Refuses To Take Any Risks,0.093895,0.67742,0.228685
11431886,24 Amazon Products To Keep Kids Busy On Long Travel Days,0.172629,0.765007,0.062365
11431893,Apple juice recalled due to possible mold contamination,0.011794,0.303557,0.684649
11431917,"How to connect and use an Apple Pencil on iPad: tips, tricks, best apps, and more",0.339193,0.553807,0.107001
11432041,Did Apple Just Save the iPhone From Extreme Tariff Price Hikes?,0.237172,0.151973,0.610854
11431963,"Apple, I'm (Sky) Blue About Your iPhone 17 Air Color",0.1121,0.844968,0.042932
11431974,"INVESTOR ALERT: Faruqi Faruqi, LLP Investigates Claims on Behalf of Investors of Skyworks - Skyworks Solutions (NASDAQ:SWKS)",0.02573,0.952631,0.021639
11431932,Forget Apple Watch and Fitbit — try these AI smart shirts instead,0.051117,0.598648,0.350235
11431889,Apple juice recalled across 28 states over fears toxic substance contaminated batch,0.015857,0.283803,0.70034
11432061,Apple to Shift U.S.-Sold iPhone Assembly to India,0.125913,0.855926,0.018161
11432228,"Apple TV’s Acclaimed Crime Drama Pulls Off a Shocking, Satisfying Ending",0.027844,0.129972,0.842184
11434423,Prince William ‘Surprised’ by King Charles’ Apple Music Playlist,0.083544,0.876019,0.040437
11434408,Making iPhones has gotten complicated in tariff wars. Apple reportedly has a plan to stop some sourcing from China.,0.089215,0.636116,0.274669
11432171,Apple's M4 MacBook Air drops to a new record-low price,0.099754,0.508883,0.391363
11432202,"Apple to Shift All US iPhone Assembly to India Amid Tariff Turmoil, Report Says",0.046973,0.90686,0.046167
11432181,Apple may shift all US-bound iPhone production from China to India,0.138895,0.824115,0.036991
11432179,Google's Pixel Buds Pro 2 are $50 off right now,0.040938,0.905305,0.053756
11434443,"The Honor 400 Lite gives you iPhone 16 Pro Max features on the cheap, without the Apple performance",0.079701,0.551334,0.368964
11434465,"Apple aims to source all US iPhones from India in pivot away from China, FT reports",0.28702,0.688671,0.02431
11432321,Got a Google Pixel 7a? You could be eligible for a payout or free battery swap – here’s how to check,0.192102,0.716395,0.091502
11432342,Apple Aims to Build Most iPhones for US in India by End-2026,0.721231,0.261367,0.017402
11432347,Apple May Shift to Making US iPhones in India. It Won't Be Easy,0.362465,0.412831,0.224704
11432312,"Apple plans to produce all U.S.-sold iPhones in India, report claims",0.178435,0.785813,0.035752
11432323,The latest 2025 MacBook Air gets another price cut at Amazon: our favorite laptop is now down to its lowest-ever price,0.278151,0.459813,0.262037
11432025,Listen to Fiona Apple’s New Cover of Neil Young’s “Heart of Gold”,0.040337,0.919972,0.039692
11432063,"Winning: Trump Decoupled China and Apple, a Massive Accomplishment",0.769074,0.160457,0.070469
11432115,"Apple Loop: iPhone 17 Air Leak, iOS 19 Changes, Apple Watch Upgrades",0.100028,0.878377,0.021594
11432166,"As Trump Demands Companies Bring Jobs to US, Apple Is Shifting Its Production to...India",0.840807,0.11309,0.046103
11432185,Report: Apple to Shift All U.S. iPhone Assembly from China to India,0.093619,0.880302,0.026079
11432165,"The 2025 MacBook Air Has Never Been So Cheap, Amazon Clears Out Stock at a Record Low Price",0.220502,0.596128,0.18337
11432140,Amazon deal of the day: The new 13-inch M4 MacBook Air just dropped to its best price to date,0.376856,0.528623,0.094521
11432195,Apple wants to build America's iPhones in India by the end of 2026,0.51207,0.471563,0.016367
11432122,"Consumer Confidence Drops, But Apple to Shift Production to India and China Tariff Cuts Amid Trade Tensions",0.031727,0.152313,0.81596
11432213,Ravneet Gill’s recipe for apple souffle and hazelnuts,0.107063,0.750128,0.142809
11432239,Google is killing software support for early Nest Thermostats,0.037669,0.450324,0.512007
11432212,"Markets enjoy strong end to week, led by tech moves made by Apple, Alphabet",0.859542,0.116824,0.023633
11432257,Motorola’s Moto Watch Fit Apes Apple Watch Charm On A Tight Budget,0.240939,0.518587,0.240474
11432238,"Stock Movers: Alphabet, Apple, Skechers",0.035529,0.910566,0.053905
11432265,"Happy birthday, Apple Watch: 10 best features that changed how we track our health, ranked",0.711281,0.251358,0.037361
11432271,"Apple Plans iPhone Shift From China To India Amid Tariff Pressures, Geopolitical Risks: Report",0.037401,0.741408,0.221191
11434376,"Apple ‘aims to source all US iPhones from India’, reducing reliance on China",0.757895,0.164873,0.077232
11434412,Is Google Breaking Up? + Seasteading Is Back + Tool Time,0.045064,0.694281,0.260655
11434384,Apple aims to build most iPhones for U.S. in India by end-2026,0.669105,0.315012,0.015883
11434460,Apple's iPhone stars in the most Gen Z royal portrait ever,0.466741,0.490425,0.042834
11432288,U.S. antitrust regulators have a new target: Your cheap TP-Link router,0.023227,0.11238,0.864393
11432353,Is Apple Committed To Smart Glasses?,0.303362,0.494234,0.202404
11432309,Apple to shift most US iPhone production to India by 2026 to avoid China tariffs: reports,0.277402,0.687743,0.034855
11432358,Apple issues warning to iPhone users to delete this commonly used app immediately,0.029361,0.552999,0.41764
11434631,Apple’s new MacBook Air M4 line just dropped to its lowest price yet,0.115165,0.577193,0.307642
