id,title,pos_score,neutral_score,neg_score,company_id,company_name,label,reason
6667035,Kenya's Safaricom launches Little Cab app to rival Uber,0.238153,0.585009,0.176838,57,Uber,irrelevant,"Article is about Safaricom launching a competing app, not primarily about Uber's business or operations."
3333899,"HBO Max will be more expensive than Netflix, Disney or Apple. Does that mean it'll be a tough sell?",0.045527,0.382877,0.571596,55,AT&T,relevant,"The article is about HBO Max's pricing and potential impact on its success, which is related to AT&T as the owner of HBO Max."
6406214,Four key questions that will shape the outcome of Uber’s latest financial mess,0.006756,0.036261,0.956983,57,Uber,relevant,"Article is directly about Uber's financial situation, which is material to investors and portfolio managers."
6644611,Former Lyft Driver Sues Uber For Allegedly Spying On Him Through ‘Hell’ Software,0.001409,0.011499,0.987091,57,Uber,relevant,"Article covers a lawsuit alleging Uber used spy software, which involves corporate conduct and potential legal risk to the company."
6449092,Former GE CEO Jeffrey Immelt reportedly tops the list to replace Travis Kalanick as Uber's CEO,0.078035,0.870863,0.051102,57,Uber,relevant,"Article discusses potential CEO succession at Uber, a major corporate governance issue affecting company strategy."
7327253,The Texas shooter in a racist Walmart attack is going to prison. Here’s what to know,0.008076,0.335464,0.65646,12,Walmart,irrelevant,"The article is about a criminal sentencing related to a shooting at a Walmart store, which is an individual/local incident not impacting Walmart's business operations."
3331798,HBO Max Finally Sets Price,0.03919,0.928454,0.032356,55,AT&T,relevant,"The article is about HBO Max's pricing, which is related to AT&T as the owner of HBO Max."
995413,1 in 5 Baltimore households use services like payday lenders instead of banks. This group hopes to change that,0.650248,0.255507,0.094245,14,Visa Inc.,irrelevant,"Article discusses financial inclusion in Baltimore, mentioning payday lenders, but does not focus on Visa Inc."
3536363,"Have Canada qualified for Copa America 2024? Playoff score, result vs Trinidad Tobago as Messi matchup looms",0.028487,0.960273,0.011241,55,AT&T,irrelevant,"The article is about Canada's qualification for Copa America, which is unrelated to AT&T."
6459960,"Lamborghini driver was drunk and speeding in crash that killed Uber driver, 82, police say",0.021137,0.805133,0.17373,57,Uber,irrelevant,"Article is about a traffic accident involving an Uber driver but focuses on the other driver's actions, not Uber as a company."
6849656,Lawmaker fights new Uber and Lyft fees at Sky Harbor Airport,0.021245,0.333462,0.645293,57,Uber,irrelevant,"The article is about a lawmaker opposing fees at an airport, with Uber and Lyft mentioned as affected parties but not the primary subject; it's a local policy issue, not a corporate-level event for Uber."
6198220,Florida neurology resident suspended after video of her attacking Uber driver goes viral,0.009122,0.225363,0.765516,57,Uber,irrelevant,"This involves a single individual's misconduct unrelated to Uber's operations or corporate actions; it's an individual incident, not a material event for the company."
6204367,Kalamazoo Uber rider: 'You're not the shooter are you?',0.029139,0.832697,0.138164,57,Uber,irrelevant,This appears to be a single rider's anecdote or local incident with no indication of broader corporate impact or official company response.
3178739,Boys & Girls Clubs' June fundraiser topped $2.8 million,0.294172,0.687307,0.018521,55,AT&T,irrelevant,"The article is about a charity fundraiser, which is unrelated to AT&T."
4793162,Microsoft could finally update an essential Windows 10 feature,0.821262,0.141096,0.037642,3,Microsoft,relevant,The article is about Microsoft potentially updating an essential Windows 10 feature.
927072,18 Global Marketing Trends And Predictions From International C-Level Leaders,0.201421,0.786955,0.011625,14,Visa Inc.,irrelevant,General marketing trends article with no specific focus on Visa Inc.
4304144,"Microsoft commits to deliver next Office client, servers by second half 2018",0.442617,0.542192,0.015191,3,Microsoft,relevant,The article is about Microsoft committing to deliver the next Office client and servers.
7363680,‘They said we rolling forward this year’: Walmart shopper discovers cereal ‘rollback deal’ that’s more expensive than original price,0.067203,0.858545,0.074252,12,Walmart,irrelevant,"The article discusses a pricing discrepancy on a cereal product at Walmart, which is a consumer-level issue without evidence of corporate impact or response."
6204504,Kalamazoo shooting puts Uber safety in local spotlight,0.445841,0.347698,0.206461,57,Uber,relevant,"The article places Uber safety in a local spotlight following a shooting, suggesting a reputational or operational concern that could affect public perception and corporate policy."
990005,What Is a Government Shutdown? Here's What Happens If Congress Can't Make a Deal,0.025397,0.490675,0.483927,14,Visa Inc.,irrelevant,General political explanation with no mention of Visa Inc. as a subject
4799251,Microsoft Confirms How Coronavirus Will Impact Windows 10 Security Updates,0.083869,0.878487,0.037644,3,Microsoft,relevant,The article is about Microsoft confirming how the coronavirus will impact Windows 10 security updates.
3265059,HBO Max and Max Say “Twitter Won’t Let” Them Swap X Names Back,0.031755,0.916222,0.052023,55,AT&T,relevant,"The article is about HBO Max, which is related to AT&T as the owner of HBO Max."
3339920,Boot camp to turkey with trimmings: Morton Grove welcomes Navy recruits,0.237024,0.748266,0.01471,55,AT&T,irrelevant,"The article is about a Navy recruit event, which is unrelated to AT&T."
6284610,"Former Uber, Lyft Driver Charged With Assaulting Passengers",,,,57,Uber,relevant,"A former Uber driver being charged with assaulting passengers raises safety and liability concerns for Uber, constituting a material issue related to platform safety and corporate responsibility."
8513139,‘What Are You Waiting For?’: Peter Doocy Presses Psaki On Why Biden Admin Is Considering Recognizing Taliban Government,0.023335,0.913942,0.062723,14,Visa Inc.,irrelevant,Political news about U.S. foreign policy with no connection to Visa Inc.
414522,The Winix air purifier is on sale for $149.99 at Walmart,0.109384,0.854537,0.036078,12,Walmart,irrelevant,"The article is a product-specific deal on an air purifier at Walmart, falling under consumer shopping content rather than a material corporate event."
8598771,What happened to Americans held previously in North Korea?,0.006244,0.981033,0.012723,14,Visa Inc.,irrelevant,"Human interest story on North Korea detainees, not related to Visa Inc."
218381,These Women Had Their Wedding At The Walmart Where They Work,0.021048,0.957407,0.021545,12,Walmart,irrelevant,"The article is a human-interest story about employees having a wedding at their workplace, which is a lifestyle anecdote with no business relevance to Walmart."
761878,"What everyone gets wrong about ""anchor babies""",0.032115,0.492697,0.475188,14,Visa Inc.,irrelevant,Immigration policy discussion with no reference to Visa Inc. or its business
6409509,Former Expedia CEO Dara Khosrowshahi is officially Uber's new CEO,0.330692,0.611984,0.057324,57,Uber,relevant,"The article is about the appointment of a new CEO for Uber, which is a major corporate leadership change affecting company strategy."
3462992,‘Bo’s Law’ advances in Texas House and Senate passes ‘Bonton Farms Bill’ to ease plight of the formerly incarcerated,0.69443,0.270842,0.034728,55,AT&T,irrelevant,"The article is about a Texas law, which is unrelated to AT&T."
4028499,Microsoft Corporation (MSFT) Third-Quarter Earnings: Revenues Hit $21.7 Billion As Results Beat Expectations,0.769744,0.180442,0.049814,3,Microsoft,relevant,The article is about Microsoft's third-quarter earnings.
6882354,"Klobuchar takes on Uber, Facebook over antitrust",0.016775,0.306549,0.676676,57,Uber,irrelevant,"The article is primarily about Senator Klobuchar's antitrust actions and mentions Uber alongside Facebook, making it a macro political context piece rather than being primarily about Uber."
3220628,"Boras pitches Harper to Cards, rest of baseball world",0.046799,0.946534,0.006666,55,AT&T,irrelevant,"The article is about a baseball player, which is unrelated to AT&T."
8438192,2020 United States Debit Card Market Annual Data Review: The Role That ATMs Have Played During The COVID-19 Pandemic,0.070988,0.906454,0.022558,14,Visa Inc.,irrelevant,"Industry report on debit cards and ATMs during the pandemic, Visa is not the subject and only potentially mentioned in context"
6630397,Law allowing Uber and Lyft drivers to unionize temporarily halted in Seattle,0.030716,0.630518,0.338766,57,Uber,irrelevant,"The article focuses on a local labor law issue in Seattle affecting Uber and Lyft drivers, but is not primarily about Uber as a company or its corporate actions."
6390925,Florida Says Uber Driver Isn’t An Employee After All,,,,57,Uber,irrelevant,"The article discusses Florida's classification decision about Uber drivers as independent contractors, but centers on state labor policy rather than Uber's corporate operations or strategy."
3995570,Microsoft Confirms $61 Windows Update Fee Starts In 5 Weeks,0.068333,0.904245,0.027422,3,Microsoft,relevant,The article is about Microsoft confirming a $61 Windows update fee.
4410311,Microsoft continues its blockchain-as-a-service push,0.88713,0.091376,0.021494,3,Microsoft,relevant,The article is about Microsoft continuing its blockchain-as-a-service push.
1062446,2019 College World Series Live Stream: Watch CWS Games for Free,0.050913,0.933675,0.015412,14,Visa Inc.,irrelevant,"Sports live stream guide, no connection to Visa Inc. business activities"
3043014,"BOK Holds Rates, Upgrades Economic Outlook With Hawkish Tone",0.394974,0.543282,0.061744,55,AT&T,irrelevant,"The article is about a bank's economic outlook, which is unrelated to AT&T."
6385071,Lawsuit claims Uber ignored attempted murder conviction of driver who later raped passenger,0.001639,0.011225,0.987137,57,Uber,relevant,"The article covers a lawsuit alleging Uber failed to act on a driver's criminal history, which involves corporate safety policies and potential liability, making it a material legal issue for the company."
836165,West Virginia Governor: Coal Miner Death 'Especially Tragic',0.035077,0.93957,0.025353,14,Visa Inc.,irrelevant,"Statement by a governor on a coal miner death, no relation to Visa Inc."
2968244,"Bonds gets standing ovation in San Francisco return, dodges controversy",0.125555,0.352679,0.521767,55,AT&T,irrelevant,"The article is about a sports player, which is unrelated to AT&T."
4184365,Microsoft confirms two more major Windows 10 updates for 2017,0.18299,0.805474,0.011536,3,Microsoft,relevant,The article is about Microsoft confirming two more major Windows 10 updates for 2017.
3405809,Hawaii County police warn of cellphone scams sent via text messages,0.022889,0.926446,0.050665,55,AT&T,irrelevant,"The article is about a police warning about cellphone scams, which is unrelated to AT&T."
6547567,Kenya Uber to keep fares unchanged for now following drivers' strike,0.091892,0.765619,0.142489,57,Uber,relevant,"The article is about Uber's fare policy in Kenya following a drivers' strike, which directly relates to its business operations and driver relations."
3292385,"Boeing, Facebook and Tesla are about to play ‘Hold my beer’ amid earnings flood",0.090709,0.75579,0.153501,55,AT&T,irrelevant,"The article is about earnings reports from various companies, including Boeing, Facebook, and Tesla, but does not specifically focus on AT&T."
4468345,Microsoft crushes quarterly earnings as cloud revenues rise,0.198912,0.22649,0.574598,3,Microsoft,relevant,The article is about Microsoft's quarterly earnings and cloud revenues rise.
3432700,HBO Max: Everything to know about the app streaming Wonder Woman 1984 next month,0.017822,0.971662,0.010516,55,AT&T,relevant,"The article is about HBO Max, which is related to AT&T as the owner of HBO Max."
3304213,"HBO dives into fresh waters with 'Euphoria,' a depiction of modern teenage life that's as gripping and gritty as 'The Wire'",0.497784,0.462417,0.039798,55,AT&T,relevant,"The article is about an HBO show, which is related to AT&T as the parent company of HBO."
3578442,"Bonnie D. Kutch, communications specialist and leader at Baltimore’s St. Bartholomew Episcopal Church, dies",0.250174,0.72959,0.020236,55,AT&T,irrelevant,"The article is about an obituary, which is unrelated to AT&T."
7055408,Former Uber security chief sentenced for data-breach cover-up,0.002394,0.02931,0.968296,57,Uber,relevant,"The former Uber security chief's sentencing for covering up a data breach involves corporate-level misconduct and cybersecurity, which impacts Uber's reputation and regulatory standing."
3471683,Brad Tavares def. Omari Akhmedov at UFC 264: Best photos,0.067527,0.910511,0.021962,55,AT&T,irrelevant,"The article is about a sports event, which is unrelated to AT&T."
3262695,Bogus phone bill charges? You can fight back,0.015149,0.124776,0.860075,55,AT&T,irrelevant,"The article is about phone bill charges, which is unrelated to AT&T in this context."
6492843,Legal lessons for Australia from Uber’s self-driving car fatality,0.01345,0.083025,0.903525,57,Uber,irrelevant,The article uses Uber's self-driving car fatality as a reference point for legal lessons in Australia but is not primarily about Uber's business or operations.
8606968,"20 years after the publication of 'Purple Hibiscus,' a generation of African writers have followed in Chimamanda Ngozi Adichie's footsteps",0.371427,0.60735,0.021223,14,Visa Inc.,irrelevant,"Cultural retrospective on an author's influence, no mention or relevance to Visa Inc."
8465940,21 Savage And Metro Boomin Pay Homage To King Von In Their Murky ‘Tonight Show’ Performance,,,,14,Visa Inc.,irrelevant,"Music performance review, no connection to Visa Inc. or its business"
8540098,What Biden's California border looks like as voter concerns about immigration grow,0.05189,0.926057,0.022053,14,Visa Inc.,irrelevant,"Article is about U.S. immigration policy and voter concerns, with no connection to Visa Inc."
3435993,HBO Max To Be Available On Roku Starting Today,0.022355,0.969931,0.007714,55,AT&T,relevant,"The article is about HBO Max's availability on Roku, which is related to AT&T as the owner of HBO Max."
6902076,"For Uber, the ‘Stall Game’ Averts a Reckoning Over Driver Pay",0.058498,0.329936,0.611566,57,Uber,relevant,"The article discusses Uber's strategy to delay addressing driver pay issues, which is a core business and operational concern affecting its labor model and public perception."
3331829,HBO Max will include a ‘Game of Thrones’ prequel and ‘South Park’ when it debuts in May,0.033498,0.956609,0.009893,55,AT&T,relevant,"The article is about HBO Max's content offerings, which is related to AT&T as the owner of HBO Max."
8607038,21 Savage Announces First-Ever Headlining U.K. Concert After Finally Getting Green Card,0.622822,0.342724,0.034454,14,Visa Inc.,irrelevant,"Article is about a musician's personal immigration status and concert plans, not related to Visa Inc."
389256,"This Huge Line Of Ranch Dressing At Walmart Includes Wasabi, Buffalo, & Bacon",0.031882,0.945984,0.022135,12,Walmart,irrelevant,"Article is a consumer lifestyle piece about ranch dressing flavors at Walmart, not a material business event."
1015747,We Spoke to Nervous Brits Living in Berlin About the 'Brexit',0.026472,0.964541,0.008987,14,Visa Inc.,irrelevant,"Article discusses British expatriates' concerns about Brexit, with no mention or relevance to Visa Inc."
3084356,"Bracing for Harvey: Texans, Astros mull plans",0.032405,0.960537,0.007058,55,AT&T,irrelevant,"The article is about a sports team's plans, which is unrelated to AT&T."
3376522,Bon Jovi Plot North American Tour,0.014148,0.881021,0.104831,55,AT&T,irrelevant,"The article is about a music tour, which is unrelated to AT&T."
957347,Wells Fargo Wants to Let You Make Million-Dollar Wire Transactions with Your Face and Voice,0.626944,0.318583,0.054473,14,Visa Inc.,irrelevant,"Article is about Wells Fargo's biometric authentication for wire transfers, not about Visa Inc."
6731601,Fourth of July 2025: Get a free Uber ride in these Wisconsin cities,0.504663,0.442074,0.053263,57,Uber,irrelevant,The article promotes a temporary promotional offer in specific Wisconsin cities and is more of a consumer lifestyle piece than a material business event for Uber.
1007547,“We’re about to make pimps’ jobs real easy”: The shutdown has put trafficking victims in harm's way,0.122696,0.058019,0.819285,14,Visa Inc.,irrelevant,"Article discusses human trafficking and government shutdown impacts, with no connection to Visa Inc."
3405588,HBO Max Pulls 'Gone With the Wind' to Add 'Denouncement',0.03567,0.886207,0.078123,55,AT&T,relevant,"The article is about HBO Max removing a movie from its platform, which is related to AT&T as the owner of HBO Max."
3983667,"Microsoft Confirms It Scrapped the Xbox Game Pass Discount on All Games and DLC Purchases, Gives Subscribers More Rewards Points Instead",0.077566,0.15091,0.771524,3,Microsoft,relevant,The article is about Microsoft confirming it scrapped the Xbox Game Pass discount.
3450362,HBO Max Cuts Price in Half for Customers Following HBO's Amazon Prime Exit,0.03567,0.840979,0.123352,55,AT&T,relevant,"The article is about HBO Max's pricing, which is related to AT&T as the owner of HBO Max."
6670286,Free Uber rides and live-streamed services: How D.C. black churches attract millennials,,,,57,Uber,irrelevant,"The article is about D.C. black churches using free Uber rides to attract millennials; Uber is mentioned as a context, not the subject."
4680030,Microsoft Confirms Password Deletion—Now Just 8 Weeks Away,0.168189,0.793924,0.037886,3,Microsoft,relevant,The article is about Microsoft confirming password deletion in 8 weeks.
742654,What Donald Trump might have seen on 9/11. Hint: Not ‘cheering’ Arabs,0.021436,0.756864,0.2217,14,Visa Inc.,irrelevant,"Article is about Donald Trump and 9/11, with no connection to Visa Inc. as a company"
7034729,"For years, crime has marred rideshare safety. New Uber feature aims to fix issue in Miami",0.714487,0.122581,0.162932,57,Uber,relevant,"The article discusses a new Uber safety feature being introduced in Miami, which is a corporate-level product update addressing a material issue."
3483285,HBO Max will debut an ad-supported tier in June,0.081483,0.909774,0.008743,55,AT&T,relevant,"The article is about HBO Max's ad-supported tier, which is related to AT&T as the owner of HBO Max."
8328450,21 Savage hosting Thanksgiving dinner for the community at DeKalb YMCA,0.223215,0.770759,0.006026,14,Visa Inc.,irrelevant,"Article is about rapper 21 Savage hosting a community event, not about Visa Inc."
3190576,HBO chief mocks 'nonexistent raging war' with Netflix,0.110086,0.817893,0.07202,55,AT&T,relevant,"The article is about HBO's chief commenting on the streaming industry, which is related to AT&T as the parent company of HBO."
4758172,Microsoft crushes earnings; stock jumps,0.326209,0.242757,0.431034,3,Microsoft,relevant,The article is about Microsoft's earnings and stock jump.
8584510,2024 Bahrain Grand Prix: F1 history is made and more leftover thoughts,0.137747,0.839673,0.02258,14,Visa Inc.,irrelevant,"Article is about the Bahrain Grand Prix and Formula 1, with no mention of Visa Inc."
7312494,"Thieves stole at least 1 million dimes — that's $100K — from a cargo truck parked overnight at a Philadelphia Walmart, police say",0.02191,0.867207,0.110883,12,Walmart,irrelevant,"Article describes a local crime incident involving a cargo truck at a Walmart parking lot, not a corporate-level event."
4464605,Microsoft Co-Founder Paul Allen Dead at 65,0.025663,0.890922,0.083416,3,Microsoft,irrelevant,"The article is about Microsoft's co-founder passing away, which is a non-material event for the company."
8245769,"21 Savage on his immigration case: ""I'm not leaving without a fight""",,,,14,Visa Inc.,irrelevant,"Article is about 21 Savage's personal immigration case, not related to Visa Inc."
481409,"The Starting 5: Trump rally, impeachment, health care, Walmart and an auction for Neil Armstrong's collectibles",0.0484,0.918333,0.033267,12,Walmart,irrelevant,"Walmart is mentioned only as a minor topic in a broader news roundup, not the primary subject."
4615320,Microsoft contractors are listening to some Skype translation calls: Report,0.030223,0.960747,0.00903,3,Microsoft,relevant,The article is about Microsoft contractors listening to some Skype translation calls.
8359122,What Is a Student Visa? The Rights and Risks Amid Trump’s Crackdown.,0.134201,0.386382,0.479417,14,Visa Inc.,irrelevant,"Article is about student visas and U.S. immigration policy, using 'visa' in the governmental sense, not referring to Visa Inc."
6690788,"Former UFC fighter struck, killed by Uber driver in Brazil",0.009227,0.316029,0.674745,57,Uber,relevant,"The incident involves an Uber driver in a fatal crash in Brazil, which relates to rideshare safety and could impact Uber's reputation and operations."
7132117,'The Tesla of Chicken' just found its way onto shelves at Walmart and Target. Its 21-year-old founder explains how his plant-based nugget business did $8 million in sales last year.,0.109167,0.859825,0.031008,12,Walmart,relevant,"Article discusses a product (plant-based chicken) being launched at Walmart, which is a material distribution development for the company."
8557302,‘We must forget about divisions’: one woman’s journey home 75 years after India’s partition,0.220434,0.623712,0.155854,14,Visa Inc.,irrelevant,Historical human interest story about India's partition with no connection to Visa Inc.
6728774,"Kumail Nanjiani on Getting in Shape, Those ‘Eternals’ Rumors and ‘Stuber’s’ Nude Scene",0.103934,0.625952,0.270114,57,Uber,irrelevant,"The article is about actor Kumail Nanjiani and mentions 'Stuber,' a movie; Uber is not the subject and only referenced via a title pun."
7360125,These Fluffy Ugg Slippers Are 20% Off at Walmart Now,0.029753,0.926049,0.044199,12,Walmart,irrelevant,"Article is a shopping deal promotion for Ugg slippers, which is consumer-focused and not a material business event for Walmart."
8480679,"We’re living in limbo. Senators, help Venezuelans with path to citizenship",0.550989,0.37646,0.07255,14,Visa Inc.,irrelevant,"Opinion piece on U.S. immigration policy for Venezuelans, not related to Visa Inc."
558329,The Walmart family is handing over more control to the next generation,0.497069,0.425427,0.077503,12,Walmart,relevant,"The article is about a major corporate leadership transition within the Walmart family, which affects company control and governance."
3301689,"HBO has canceled 'Vice News Tonight,' ending its 7-year relationship with Vice Media",0.015347,0.751109,0.233543,55,AT&T,relevant,"The article is about HBO canceling a show, which is related to AT&T as the parent company of HBO."
3432154,"Boxing back in spotlight as Fox, PBC bring bouts to network TV",0.193847,0.790468,0.015685,55,AT&T,irrelevant,"The article is about boxing on network TV, which is unrelated to AT&T."
3465974,"Boston Bruins vs. New York Islanders (6/3/2021): Time, TV channel, live stream",0.015637,0.976115,0.008249,55,AT&T,irrelevant,"The article is about a sports event, which is unrelated to AT&T."
6209866,Kalamazoo Shooting Rampage Suspect Sues Uber For $10m,0.01152,0.289364,0.699117,57,Uber,relevant,"The article covers a lawsuit against Uber by the Kalamazoo shooting suspect, which is a legal action involving the company and could have corporate implications."
3457071,HBO Max and HBO Top 44 Million Subscribers,0.096464,0.881478,0.022059,55,AT&T,relevant,"The article is about HBO Max's subscriber numbers, which is related to AT&T as the owner of HBO Max."
1011836,21 Savage’s ICE Arrest: Jay-Z Hires Attorney for ‘Dreamer’ Rapper; Grammy Moment in Works,0.017962,0.37961,0.602428,14,Visa Inc.,irrelevant,"Celebrity legal issue involving ICE and 21 Savage, no connection to Visa Inc."
8477685,What an Amazing Coincidence! Paul Pelosi Unloads $500k in Visa Stock Prior to Antitrust Lawsuit,0.196311,0.514826,0.288863,14,Visa Inc.,relevant,"Mentions sale of Visa stock by Paul Pelosi ahead of an antitrust lawsuit, which is a material financial event involving Visa"
3480925,Boog Sciambi made his Chicago Cubs TV debut for Marquee Sports Network. Here’s how he did.,0.232771,0.739513,0.027716,55,AT&T,irrelevant,"The article is about a sports announcer, which is unrelated to AT&T."
8495011,What can investors do in the face of racial injustice? Maybe more than you think,0.033819,0.167869,0.798311,14,Visa Inc.,irrelevant,"General discussion on investing and racial injustice, Visa is not the subject"
1010318,21 Savage Is An American No Matter What ICE Or Trump Thinks,0.156057,0.377888,0.466055,14,Visa Inc.,irrelevant,"Article is about immigration and politics, with no mention or relevance to Visa Inc."
4689240,Microsoft Crosses Above Key Moving Average Level,0.744437,0.124976,0.130588,3,Microsoft,relevant,The article is about Microsoft crossing above a key moving average level.
4172589,Microsoft confirms App-V will be bundled with with Windows 10 Anniversary Update,0.100676,0.888866,0.010459,3,Microsoft,relevant,The article is about Microsoft confirming App-V will be bundled with Windows 10 Anniversary Update.
3423491,HBO Max Ad Plan Could Pair Commercials With Movie Classics,0.077367,0.899904,0.02273,55,AT&T,relevant,"The article is about HBO Max's ad plan, which is related to AT&T as the owner of HBO Max."
8362433,19 Modern-Day Scams Everyone Falls For,0.038003,0.558578,0.40342,14,Visa Inc.,irrelevant,"General consumer advice on scams, not specifically about Visa Inc. or its services"
4256143,"Microsoft criticizes governments for stockpiling cyber weapons, says attack is ""wake-up call""",0.209778,0.552945,0.237277,3,Microsoft,relevant,The article is about Microsoft criticizing governments for stockpiling cyber weapons.
7044731,The Ultimate Last-Minute Walmart Gift Guide That Can Save You Hundreds,0.752607,0.142534,0.10486,12,Walmart,irrelevant,"This is a consumer shopping guide promoting deals, which is lifestyle content and not primarily about Walmart as a company."
3055013,Bond Traders' Mantra Is Don't Fear the Fed as Rate Hikes Ramp Up,0.289439,0.592441,0.118119,55,AT&T,irrelevant,"The article is about bond traders and the Fed, which is unrelated to AT&T."
4822519,Microsoft confirms Windows 10X is coming to laptops amid big jump in Windows usage,0.430898,0.547069,0.022032,3,Microsoft,relevant,"The article is about Microsoft's Windows 10X and its impact on laptops, which is a significant product update."
7058592,Ford launching short-term electric Mustang Mach-E leases for Uber drivers,0.066801,0.897312,0.035888,57,Uber,irrelevant,"Article is about Ford launching leases for Uber drivers, not primarily about Uber's business or operations."
8565930,'We're all waiting for an opportunity to cross': Venezuelan migrants removed from US set up encampment along Mexican border in hopes of returning,0.304781,0.574332,0.120887,14,Visa Inc.,irrelevant,"Article covers migration and border issues, with no connection to Visa Inc."
6138887,Former Obama advisor in shuffle at Uber,0.012262,0.96105,0.026688,57,Uber,irrelevant,Mentions a personnel change involving a former Obama advisor at Uber but lacks details on strategic impact or executive-level corporate change.
809756,What Is FinDom? How Tech Is Shaping This Secretive Lifestyle,0.057955,0.375736,0.56631,14,Visa Inc.,irrelevant,"Article discusses FinDom lifestyle and technology trends, not focused on Visa Inc."
3465793,HBO Max Is Trying To Use Disney And Netflix's Playbook,0.045232,0.881652,0.073117,55,AT&T,relevant,"The article is about HBO Max's strategy, which is related to AT&T as the owner of HBO Max."
12413,"This Capable 32-Inch Samsung Monitor Has Built-In Smart Features, and It's $121 Off at Walmart",0.887304,0.053376,0.05932,12,Walmart,irrelevant,"The article focuses on a Samsung product deal at Walmart, making it a consumer electronics promotion rather than a corporate business event for Walmart."
344548,"""The truth is the real villains are lurking within the company,"" says Walmart's CEO",0.04047,0.931067,0.028463,12,Walmart,relevant,"The statement by Walmart's CEO addresses internal corporate issues, indicating a material leadership or cultural concern at the executive level."
6727993,"L.A. movie openings, July 7-14: ‘Stuber,’ a Bethany Hamilton doc and more",0.052611,0.8968,0.050589,57,Uber,irrelevant,Article is about L.A. movie openings and includes no substantive mention of Uber beyond a film title pun.
4160707,Microsoft could turn every PC into an Xbox,0.757638,0.151064,0.091298,3,Microsoft,relevant,"The article discusses a potential strategic direction for Microsoft, turning PCs into Xbox devices, which could affect their business."
8308427,14 Progressive 2020 Candidates Who Could be the Next AOC,0.239625,0.737879,0.022496,14,Visa Inc.,irrelevant,"Political article about 2020 candidates, unrelated to Visa Inc. or its business"
95642,These ‘Walmart moms’ say they feel ‘nauseated’ by the choice of Clinton or Trump,0.076116,0.84916,0.074725,12,Walmart,irrelevant,"The article discusses personal political opinions of customers ('Walmart moms'), which is a cultural commentary and not about Walmart's business operations."
3288992,Hawks' Trae Young beats Bucks with buzzer beater,0.434713,0.51695,0.048337,55,AT&T,irrelevant,"The article is about a sports event, which is unrelated to AT&T."
3021477,Boxing Champ Andre Ward: Unsure 'If It Makes Sense to Continue',0.033742,0.929837,0.036421,55,AT&T,irrelevant,"The article is about a boxer, which is unrelated to AT&T."
3402901,HBO Max: Everything you need to know about AT&T's new streaming service,0.085502,0.864945,0.049553,55,AT&T,relevant,"The article is about HBO Max, which is related to AT&T as the owner of HBO Max."
8536957,What a disaster: federal government slashes COVID payment when people need it most,0.032256,0.099348,0.868396,14,Visa Inc.,irrelevant,"Article is about federal COVID payments and government policy, not about Visa Inc."
6446568,Lawsuit: Over 99 Percent of Uber’s NYC Cars Inaccessible to People With Disabilities,0.012941,0.174324,0.812735,57,Uber,relevant,"Article covers a lawsuit alleging systemic accessibility issues with Uber's NYC fleet, which is a material legal and regulatory issue for the company."
6357702,Former Lyft driver sues Uber over 'Hell' tracking program,0.001914,0.023927,0.974159,57,Uber,relevant,"Article discusses a lawsuit against Uber over the 'Hell' tracking program, a significant legal matter involving competitive practices."
670291,What if an agreement favors Iran?,0.013086,0.952322,0.034592,14,Visa Inc.,irrelevant,"Article discusses geopolitical agreements involving Iran, with no connection to Visa Inc."
3459436,HBO Max's ad-supported service will reportedly run $10 per month,0.066678,0.897979,0.035342,55,AT&T,relevant,"The article is about HBO Max's ad-supported service, which is related to AT&T as the owner of HBO Max."
6254239,Former U.S. attorney general Eric Holder backs Uber in letter to Atlanta mayor,0.711101,0.258055,0.030844,57,Uber,irrelevant,"The article is about a former U.S. attorney general supporting Uber in a local policy debate, which is a passing mention rather than a primary focus on Uber's business operations or corporate actions."
3099477,Bosnian Serb Army Leader Sentenced to Life in Prison,0.010047,0.752526,0.237427,55,AT&T,irrelevant,"The article is about a court sentence, which is unrelated to AT&T."
3579148,HBO Max Is Now 'Max' — Here Are Two Ways to Get the Streaming Service for Free,0.33281,0.611968,0.055222,55,AT&T,relevant,"The article is about getting HBO Max for free, which is related to AT&T as the owner of HBO Max."
3417753,"HBO Max, Eager to Lure Subscribers, Launches Limited-Time 20% Price Discount",0.668119,0.285355,0.046526,55,AT&T,relevant,"The article is about HBO Max's price discount, which is related to AT&T as the owner of HBO Max."
6382892,Kalanick's resignation as Uber's CEO has put an IPO in doubt — but there's still a precarious path to a public offering,0.015147,0.209772,0.775081,57,Uber,relevant,"The article discusses Uber's leadership change and its impact on the company's potential IPO, which is a major corporate action affecting investor outlook and strategic direction."
2985954,Boxing On Netflix: Jake Paul vs. Gervonta Davis Set For Nov. 14,0.017707,0.975704,0.006589,55,AT&T,irrelevant,"The article is about a boxing match on Netflix, which is unrelated to AT&T."
8444214,17 States Sue to Block Student Visa Rules,0.028904,0.436896,0.5342,14,Visa Inc.,irrelevant,"Article is about U.S. student visa regulations and legal action by states, not about Visa Inc."
4395973,Microsoft commits to spending $5B over four years on IoT,0.734596,0.223119,0.042285,3,Microsoft,relevant,"The article is about Microsoft's significant investment in IoT, which is a major commitment to a specific technology area."
