id,title,pos_score,neutral_score,neg_score
11426283,North America’s 50 Best Bars Reveals Its 2025 List; Crowns Industry Icon,0.740725,0.234385,0.024889
11426313,The trade war that stole Christmas? Trump downplays tariff turmoil as retailers fear toy shortage,0.048683,0.115536,0.835781
11426318,I think you'd be mad to miss this MacBook Air M4 deal I can't help but recommend – it's hit a lowest-ever price at Amazon,0.268402,0.342888,0.388709
11426320,Amazon's best TV just got some nice free upgrades,0.679297,0.250155,0.070547
11428386,How to invest in cryptocurrency for beginners,0.201921,0.753626,0.044453
11428585,"Get tickets for NYC ‘Casino’ screening with Martin Scorsese, Robert De Niro",0.05193,0.939692,0.008378
11428569,Letter: Nixing Meals on Wheels program will hurt the vulnerable seniors,0.033914,0.341834,0.624252
11428578,"Apple AirPods Pro 2 dropped prices three times this month — hurry, ends soon",0.067418,0.510966,0.421616
11428587,"‘Top Gun: Maverick’ filmmakers drive into Formula One, with Brad Pitt and Lewis Hamilton",0.069833,0.920903,0.009265
11428564,"Southland crime: Crete fatal crash, carjackings in Dixmoor, Midlothian and Riverdale, and more",0.02108,0.590649,0.38827
11428543,"This AI App Knows How to Mix a Drink, From Classics to Surprise Cocktails",0.440645,0.488598,0.070757
11428563,Richard Gere's Wife Alejandra Says They Are 'Coming Back' to the U.S. in a 'Few Years' After Moving to Spain,0.444432,0.544577,0.010991
11426315,100 Days of Hypocrisy,0.034223,0.228844,0.736934
11428508,YouTube just got a big TV app upgrade – here are 9 new time-saving improvements,0.849292,0.107667,0.043041
11428507,"Support for LG phones will run out this summer, and I'm thinking about all the wonderful weirdness LG brought to the mobile phone industry.",0.45231,0.48805,0.05964
11428506,'Our existing subscriptions are plenty enough for us': Spotify CEO seems to pour water on mooted 'Superfan' subscription arriving any time soon,0.589752,0.356335,0.053913
11428511,SerenaFlow Under Review: Science-Backed Ingredients for Healthy Gut Microbiome Support,0.563194,0.404918,0.031889
4157968,How the Top 5 PC Makers Open Your Laptop to Hackers,0.152144,0.70652,0.141336
11423111,Consumers Didn't Hoard iPhones in Advance of Tariffs,0.018776,0.791079,0.190145
11428751,âDraymond Green 2.0â? Spurs fans will love this Mock Draft comparison,0.339995,0.575073,0.084932
11423138,Tim Cook Opens the Call Touting U.S. Manufacturing,0.151248,0.8233,0.025452
11423139,A Bright Spot for Apple Investors: More Buybacks,0.753761,0.190248,0.055991
11423121,Apple Continues to See Stronger Demand for AI Products,0.878503,0.101166,0.020331
11423148,Apple Increases Its Dividend,0.161567,0.789396,0.049037
11423141,Apple's China Sales Drop As Trade Tensions Heat Up,0.011632,0.163091,0.825276
11423140,Apple's Margins Come in Light,0.668859,0.292187,0.038954
11428769,Ole Obermann & Rachel Newman Named Apple Music Co-Heads,0.096056,0.868269,0.035675
11426353,"Trump says tariffs are incentivizing US investment, hurting China",0.027702,0.251486,0.720812
11426365,New Google Labs experiments help you learn new languages in 'bite-sized' lessons,0.57034,0.409082,0.020578
11426368,Jake Gyllenhaal's 'Road House 2' to be Helmed by Fan-Favorite Director,0.615607,0.369744,0.014649
11426362,How to create and use MacOS Smart Folders,0.176104,0.789297,0.034599
11426348,"Sexy Chef Spy Drama ‘Carême’ Is Flirty, Fun and Oh-So-French: TV Review",0.12861,0.612008,0.259382
11428410,Actor Diego Boneta is creating his own stories. Tom Cruise would be proud,0.939527,0.041907,0.018566
11428395,Sarah Jessica Parker Reveals Which Book She Thinks Carrie Bradshaw Would Love,0.184381,0.759255,0.056364
11428435,Nobodyâs Asking for Unnecessarily Skinny iPhones or Samsung Galaxy Phones,0.04078,0.447839,0.51138
11428401,"Microsoft Smashes March-Quarter Targets On Cloud, AI Gains",0.274457,0.537261,0.188281
11428398,Alphabet CEO Pichai In Antitrust Trial Says Apple AI Deal Is Close,0.193009,0.682321,0.124671
11428449,Watch: Bono reimagines one-man show in 'Stories of Surrender',0.067528,0.913408,0.019064
11428459,Did Kanye West Drop ‘Donda 2’ on Spotify? What We Know About the Album,0.014733,0.89228,0.092987
11428499,Martinelli issues apple juice recall,0.056166,0.756183,0.18765
11428505,More than 20 employers who are looking to hire staff will be at the Lenox Job Fair today,0.14604,0.849031,0.00493
11428382,"MacBook Air (M4, Early 2025) Review",0.013397,0.980309,0.006294
11428374,America’s Pro-Disease Movement,0.660059,0.323444,0.016496
11428379,TMNT: The Last Ronin II Ends in Major Tragedy for the New Turtles,0.032945,0.902532,0.064523
7324418,Is a Parking-Free Future Possible?,0.515834,0.334408,0.149759
11428376,Dogs seen licking food inside NYC Trader Joe’s as carefree owners ignore ‘no pets allowed’ signs – but some pooch lovers don’t mind: ‘It’s cute!’,0.172622,0.6676,0.159778
11428606,38 Products To Help You With The Downsides Of Spring,0.571873,0.382449,0.045678
11428626,Would you wear a smart ring that proves you’re not a cheater?,0.323419,0.438582,0.237999
11428625,"Kornél Mundruczó’s ‘The Revolution According to Kamo,’ About Joseph Stalin’s Origin Story, Boarded by MK2 Films (EXCLUSIVE)",0.024061,0.953491,0.022447
11428651,IBD 50 Stock Hammered Despite Earnings Beat-And-Raise,0.046569,0.366084,0.587347
11428656,'Love Is Blind''s Brittany Tells Ex Leo That She Went from 'the Art Dealer to the Artist' in New Relationship with Mod Sun (Exclusive),0.038628,0.865168,0.096204
11428639,4 Forgotten Grunge Bands That Are Worth Remembering 30 Years Later,0.135458,0.530495,0.334048
11428752,Out of War’s Shadow: Vietnam on the Move,0.047195,0.92208,0.030725
11423137,Tariffs Will Have Limited Impact on Apple Costs,0.063523,0.666338,0.270139
11428649,SPECIAL REPORT: How George & Amal Clooney's 10-Year Marriage is 'At a Crossroads' as Major Cracks Begin to Show,0.043259,0.868563,0.088179
11428753,"Who Was Marie-Antoine Carême, Subject of the New Apple TV+ Series?",0.021861,0.948994,0.029145
11428735,Ye Releases ‘Donda 2’ Album to Streaming Services for First Time,0.10768,0.878124,0.014196
11428579,Blood pressure spiking these days? Save 40% on the bestselling iHealth Blood Pressure Monitor,0.388036,0.51392,0.098044
11428446,How stable is Stablecoin?,0.021129,0.955665,0.023207
11423118,Apple's Outlook for the June Quarter Matches Wall Street's Growth Forecast,0.251835,0.735295,0.01287
11428720,Amazon Mother’s Day Gifts for First-Time Moms,0.348058,0.636605,0.015337
11428646,"Charli XCX, Stormzy, Olivia Rodrigo and Nine Inch Nails Headlining 2025 Roskilde Festival",0.072182,0.918846,0.008972
11428671,"Elevate Your Margarita With These 5 Salts, From Smoky To Sweet",0.531866,0.416199,0.051935
11428670,Morgan Wallen Beats His Own Billboard Record,0.266172,0.585247,0.148581
11428664,Some of America’s Most Important Economic Data Is Decaying,0.038501,0.042521,0.918978
11426358,Murderbot's Creators Hope to Keep Going With More Seasons,0.679782,0.296308,0.02391
11426292,Epic Games just scored a win against Apple,0.082897,0.626699,0.290404
11426262,Sam Altman's World unveils a mobile verification device,0.337453,0.644715,0.017833
11428616,Pakistan Claims India Is Planning an Attack,0.011905,0.297964,0.690131
11428490,This Book Drama Gets Hotter in the DMs,0.056648,0.88371,0.059642
11428661,Planet Money complains. To learn.,0.022536,0.210707,0.766757
11426253,Steven Hyden’s Favorite Music Of April 2025,0.07216,0.917622,0.010218
11428567,Billy Ray Cyrus and Elizabeth Hurley 'Believe They Were Meant to Connect Again' (Exclusive Source),0.371278,0.606371,0.022351
11426311,Your Nest Thermostat May Be About to Become a Decoration,0.725964,0.246331,0.027706
11425949,"Victoria Beckham and Harper Beckham, 13, Strike a Pose in Mother-Daughter GRWM Video",0.032146,0.951836,0.016018
11426298,"Court finds Apple, executive lied under oath in Epic Games trial",0.001942,0.027105,0.970953
11426367,Mariah Carey and Nick Cannon's Twins Moroccan and Monroe Turn 14 — But Say They're 'Too Cool' to Celebrate with a Birthday Party,0.471766,0.472501,0.055733
11426356,Apple notifies new victims of spyware attacks across the world,0.020964,0.549187,0.429849
11426024,Epic Games just scored a major win against Apple,0.123211,0.57991,0.296878
11426338,This vegetarian pad thai hits the spot,0.116257,0.869213,0.014531
11428391,Seven can't-miss newcomers keeping the spirit of jazz going,0.75782,0.179522,0.062657
11426345,GTA 6 isn’t the reason Borderlands 4’s release date got moved up,0.01654,0.934697,0.048762
11428613,DEKRA Celebrates Grand Opening of Michigan Automotive Advanced Testing Laboratory for Future Mobility,0.845156,0.147132,0.007712
11426094,Apple Stock Falls Ahead of Earnings,0.015796,0.29788,0.686324
11426347,"Webull Cash Management Account Review: Pros, Cons, and Alternatives",0.129172,0.829865,0.040963
11425955,Trump's Cabinet cult hawks MAGA merch in bizarre official meeting,0.007848,0.463516,0.528636
11426303,Trump compliments Chris Cuomo over post-assassination attempt ‘comfort call’: ‘I actually appreciate your family’,0.756971,0.134652,0.108377
11428750,Jack Black’s 34 Second ‘Minecraft Movie’ Anthem ‘Steve’s Lava Chicken’ Becomes Shortest Song to Enter Hot 100,0.151207,0.67779,0.171003
11426235,US Judge Says Apple Defied Order In App Store Case,0.004318,0.044131,0.95155
11426275,Summer House's Amanda Batula Tells Husband Kyle Cooke It ‘Wouldn’t Be the End of the World’ If He Was Sterile,0.107568,0.621238,0.271194
11426327,"We Asked Our Moms What They Actually Want for Mother’s Day, and Their Top Picks Start at $16",0.175311,0.796202,0.028487
11426344,Will Ghost’s New Album Haunt the Billboard 200’s Attic Next Week?,0.033039,0.883675,0.083287
11428447,Anxious about your money right now? Financial advice in times of economic uncertainty,0.301326,0.619197,0.079477
11425867,Keep it short: 'Steve's Lava Chicken' from 'Minecraft' is the tiniest tune ever on the Hot 100,0.086043,0.766884,0.147073
11428473,How Trump Sabotaged Canada's Conservatives and Gifted the Ruling Left-Wing Government a Fourth Term,0.04537,0.152621,0.802009
11426309,Epic says Fortnite is coming back to iOS in the US,0.046313,0.94723,0.006457
11426245,Project Lifesaver tracking devices are relief to parents of kids with autism who may wander,0.710205,0.190391,0.099404
11422825,"May the Fourth Be With You as you shop Amazon's Star Wars Collection, back May 4th through 6th",0.244169,0.746749,0.009082
11426279,Kyle Richards Teases Her Future on 'The Real Housewives of Beverly Hills' After 'Challenging' Season 14 (Exclusive),0.20128,0.770374,0.028346
11428642,Apple's latest MacBook Air M4 was just released and it just got even cheaper,0.350541,0.515136,0.134323
11426252,From your garden to your cocktail (or mocktail) — here’s how to grow your own,0.804816,0.156341,0.038843
11426254,Mount Bachelor’s ‘Cascade concrete’ makes spring skiers work for their turns,0.398888,0.56341,0.037702
11428476,'A Goofy Movie' Gives Fans a 360-Degree Virtual Reality Powerline Concert Experience for Film's 30th Anniversary: Get a Sneak Peek,0.578862,0.374319,0.046819
11428479,Henry Golding Explains Why Returning to Work with Blake Lively and Anna Kendrick in 'Another Simple Favor' Felt Different,0.411596,0.538752,0.049652
11428462,"Homewood cuts out No Mow May, encourages other options to help environment",0.666821,0.262617,0.070562
11426304,Judge Rebukes Apple and Orders It to Loosen Grip on App Store,0.015993,0.20751,0.776496
11428461,"In court, CEO Sundar Pichai defends Google against the DOJ's 'extraordinary' proposals",0.130648,0.712829,0.156523
11428422,F1 Miami 2025 Livestream: How to Watch the Formula One Miami Grand Prix Online,0.028405,0.963251,0.008344
11428455,The Trump Voters Who Like What They See,0.329723,0.607967,0.06231
11428486,Marie Benedict Uncovers an Ancient Legacy in New Novel 'Daughter of Egypt' — See the Cover! (Exclusive),0.247832,0.696094,0.056073
11426300,"2025 NFL draft grades, reactions for Arizona Cardinals",0.020769,0.972721,0.00651
11428470,Sheriff investigating Jeff Sperbeck’s death after he fell off golf cart John Elway was driving in California,0.015111,0.893698,0.091191
11422835,"Students cook ancient rice dish based on 2,000-year-old manuscript with surprisingly healthy results",0.572329,0.405458,0.022214
11428485,'Bono: Stories of Surrender' Trailer Gives Audiences Front Row Seat to His One-Man Show (Exclusive),0.298912,0.682643,0.018445
11428484,Elizabeth Warren asks Jeff Bezos if he got any favors for his ‘subservience’ to Trump,0.115392,0.833497,0.051111
11428489,Lizzo Rocks Absurdly Tiny Cowboy Hat and Sheer Feathered Dress as She Gets Ready for Beyoncé Concert,0.411211,0.52604,0.062749
11426321,"LG pulls the final software plug on its phones – here are its 7 best-ever models, ranked",0.358502,0.589643,0.051855
11428491,Polyfamily with 2 Moms and 2 Dads Reveal How They Parent Their Kids After Sharing They 'Don't Know' Who the Father Is,0.104535,0.745631,0.149834
11425884,Trumps first 100 days have pushed the limits of presidential power to new levels,0.276629,0.660525,0.062847
11428483,Sundar Pichai says the DOJ’s antitrust plan could kill Google Search,0.023224,0.822651,0.154125
11428493,"Medical Student, 28, Dies of Cardiac Arrest After Collapsing During Basketball Game",0.005609,0.425394,0.568997
11428732,Travel Light In 2025 With These 41 Carry-On Packing Tips,0.646232,0.319894,0.033874
11428674,The Ferrari of robot mowers features GPS tracking,0.061751,0.892732,0.045518
11426146,Cell phone 'Do Not Disturb' feature could help cut distracted driving,0.559155,0.307255,0.13359
11426314,"Gerry Turner Reveals If He and New Girlfriend Lana Want to Marry Again, Says They Came to a 'Comfortable Agreement' (Exclusive)",0.154616,0.827737,0.017647
11428494,Inside the ICE Prison Holding Student Detainees,0.007839,0.97401,0.018151
11428500,Bride Transforms $50 Thrifted Gown Into Dream Dress for Wedding: 'Everyone's Jaw Hit the Floor' (Exclusive),0.085633,0.834104,0.080263
11428693,UGA pollster Trey Hood on The AJC’s new survey of Georgia voters,0.025138,0.970669,0.004193
11428481,Veteran investor Mark Mobius says he's 95% in cash after Trump's tariffs 'upset the apple cart',0.164569,0.600578,0.234853
11426294,What is crypto mining and how does it work?,0.026279,0.916728,0.056993
11428730,Major European Headlines Americans Never See In Their News Feed,0.0196,0.896622,0.083779
11423163,Apple Sales Might Encounter a China Problem,0.019036,0.116349,0.864615
11428495,Die Fighting or Die on Your Knees. These Are the Options in Andor.,0.375851,0.498627,0.125522
11428457,Apple earnings are coming. Here's what to watch,0.025287,0.9624,0.012313
11423151,Apple Stock Closes Slightly Up Ahead of Earnings,0.051085,0.687258,0.261657
11428482,Faye Wolfe: It's just too big,0.066791,0.655428,0.277781
11423150,Apple Beats Second-Quarter Earnings. Stock Slips.,0.168936,0.303375,0.527689
11428477,The Steelers didn’t let QB desperation get the best of them in the draft,0.093896,0.827621,0.078483
11428496,How public schools became ground zero for America’s culture wars.,0.131499,0.512679,0.355822
11428497,"iOS 18.5 Public Beta 3 Is Out Now, but Apple Dropped Pretty Minor Updates",0.029162,0.340885,0.629952
11426340,Phoebe Gates Recalls Hilarious Moment on Night Out with Boyfriend's Family — Which Included Grandfather Paul McCartney,0.588977,0.331121,0.079902
11426332,"Podcast: Wild heartbreak, Wolves opportunity and an Iowa football fan checks in",0.079096,0.907867,0.013037
11428426,Budget Cameras Showdown: iPhone 16E vs. Pixel 9A,0.024402,0.959846,0.015752
11428420,PlayStation Plus Subscribers Can Play One of 2024's Best Games in May,0.222758,0.759351,0.01789
11428444,The 14 best gifts for moms,0.567927,0.402394,0.02968
11428464,Paramedic denied access to Bondi Junction ‘hot zone’ tells stabbing inquest policies ‘need to change’,0.016975,0.409635,0.57339
11426329,Kerry Washington Shows Off Her Legs in Sheer Pants Ahead of Her 'Night at the (Brooklyn) Museum',0.036515,0.936593,0.026891
11428469,How to turn leftover roast lamb inito mouthwatering quesadillas – recipe,0.203997,0.737125,0.058878
11428766,Trump Insists Clearly Edited Pic of Abrego Garcia's Tats Is Real in Testy Interview,0.046295,0.914056,0.03965
11426342,Ice Spice Hard-Launches Sauce Gardner Romance with This Cozy Couples Photo,0.116783,0.842137,0.041081
11428463,Jordan Shea: the 10 funniest things I have ever seen (on the internet),0.407466,0.549042,0.043492
11426289,The True Story Behind Carême,0.179819,0.780779,0.039402
11426343,Rod Clark hired as Indiana basketball assistant coach at Tennessee,0.048972,0.940333,0.010695
11428465,Jury shown video of ‘Sycamore Gap tree being felled’,0.010299,0.900592,0.08911
11428466,Advantage PSG after first leg at Arsenal – Football Weekly,0.043204,0.948678,0.008117
11426312,A judge just blew up Apple’s control of the App Store,0.006078,0.057537,0.936385
11428504,Google CEO hopeful Gemini will be integrated into Apple Intelligence in time for iPhone 17 launch,0.132863,0.845094,0.022044
11428726,A pair of Castleton grads join Olympian sister in new podcast,0.079641,0.914025,0.006334
11428492,‘Are you taking her battery life?’: Woman’s phone is on 3% while she’s at restaurant with friend. Then her friend hands over her phone to charge it,0.025816,0.263622,0.710562
11428378,The U.S. Economy Shrank In Q1 Because Of Tariffs And Consumer Worries,0.085206,0.545145,0.369649
11428388,"Seth Rogen Says Calling Ziwe, Ice Cube to Explain The Studio’s Kool-Aid Diversity Casting Meltdown Was ‘Legitimately Petrifying’ (Exclusive)",0.052656,0.739554,0.20779
11428385,Tina Fey Jokes Her Daughters Are ‘Not Doing Enough’ After Seeing Beyoncé’s Girls Join Her Onstage for Cowboy Carter Tour,0.046396,0.498356,0.455248
11428387,Lena Dunham Reflects on Her Body Being an 'Object of Scorn' as She Marks the 13th Anniversary of 'Girls',0.194068,0.664788,0.141144
11428602,Europe’s energy security,0.391888,0.581261,0.026851
11426333,Sketchy rumors hint at an iPhone desktop mode,0.025733,0.925769,0.048498
11428607,Here’s How The iPhone 17 Air Might Look Next To iPhone 16 Pro Max,0.021613,0.958624,0.019763
11428589,NFL draft grades: CB Will Johnson is favorite Arizona Cardinals pick,0.130524,0.851789,0.017687
11425648,Apple Must Explain How It Can Dodge a Trade War as It Reports Earnings,0.155584,0.269823,0.574593
11428614,The Art Of Extreme Focus: Why Most Entrepreneurs Get Distracted,0.022099,0.104823,0.873078
11428610,Initial reaction to how the Cavs matchup with the Pacers in the Eastern Conference semifinals: Wine and Gold Talk podcast,0.014745,0.980583,0.004671
11428599,Inside Another Simple Favor's Costumes: From a 40-Lb. Halter Top to a Jackie Kennedy Nod (Exclusive),0.067781,0.89904,0.033179
11423226,Apple Stock Opens Lower,0.022471,0.695314,0.282215
11428598,'Real Women Have Curves' Breakout Tatianna Córdoba Takes PEOPLE Inside the Hit Broadway Musical's Opening (Exclusive),0.217186,0.740739,0.042075
11428604,Calvin Harris and Wife Vick Hope Expecting Their First Baby Together,0.190626,0.799724,0.00965
11428605,Blake Lively and Ryan Reynolds Support Hugh Jackman at Off-Broadway Play amid Legal Feud with Justin Baldoni,0.17495,0.709929,0.115121
11428601,Ben Affleck Credits Tom Brady for Giving Him His 'Greatest’ Day 'Aside from the Birth' of His Children,0.854003,0.119663,0.026334
11428611,College Football Playoff impact: Players who stuck around,0.301386,0.627749,0.070865
11428597,Selena Gomez Details 'Embarrassing' First Kiss with Benny Blanco That Left Her with a Rash,0.013489,0.348779,0.637732
11428628,"Raycast brings its super-powerful Mac launcher to iOS, sort of",0.75035,0.187691,0.061959
11428623,Apple Reshuffles Government Affairs and Music Divisions in Latest Changes,0.239154,0.607854,0.152991
11428594,21 Helpful Products For Traveling With A Toddler,0.65159,0.320604,0.027806
11428650,NOURISHING HAWAII’S FUTURE,0.094883,0.877418,0.027698
11428630,Commerce Secretary Denies Jobs Coming 'Back' to America Will Just Be for Robots,0.028737,0.176442,0.794821
11426161,"20 flattering swimsuits for different body types, according to fashion experts",0.191427,0.796877,0.011697
11428716,You don't need to pay a mechanic to add a new display to your car,0.11054,0.77107,0.11839
11428644,The hidden danger in Trump’s trade war,0.019277,0.089989,0.890734
11428667,Wiz Takes On Hue With Cheaper Way To Sync Your TV Smart Lights,0.178893,0.748015,0.073092
11428668,"Jack Black’s ‘Minecraft’ Single Isn’t Just A Hit, It’s A Historic Win",0.841542,0.096836,0.061622
11428676,"These Shokz earbuds easily replaced my Bose Ultra Open, and for a fraction of the price",0.338558,0.508539,0.152902
11428390,SAINt JHN Says Playing the Coachella Stage Was 'a Whole New Gravity' and 'a Dream Realized',0.380158,0.582272,0.037571
11428621,"Good Chaos Signs First-Look Deal With Searchlight as Brit Producer of ‘Sisu,’ ‘Santosh’ and Edward Berger’s Next Film Looks to Scale Up Projects (EXCLUSIVE)",0.490915,0.481009,0.028076
11428672,"Millions of Apple AirPlay devices susceptible to 'AirBorne' zero-click RCE attacks, so patch now",0.040925,0.475861,0.483214
11428665,These are some of the best spots in Indy for Mother's Day brunch,0.548362,0.434283,0.017355
11426360,Akron’s Ken Stewart’s Grille marks 35th anniversary with throwback specials,0.323015,0.642776,0.034209
11428669,Kyler Murray would like to spend entire career with Arizona Cardinals,0.29723,0.688339,0.014432
11428694,"22 Reasons To Love Ljubljana, One Of Europe’s Most Underrated Capitals",0.308695,0.604968,0.086336
11428666,Three Reasons To Watch This Boeing Supplier. One Point Of Caution.,0.063312,0.907566,0.029122
11428632,Browns: Grading their 2025 NFL draft haul among the AFC North,0.104959,0.882897,0.012144
11428695,"Forget Meta AI – WhatsApp now lets you talk directly to Perplexity and ChatGPT in the app, here’s how",0.173537,0.592557,0.233906
11428696,Apple Watch SE 3 leak hints at the Series 9-inspired design change I've been waiting for,0.045927,0.879675,0.074398
11428698,OpenAI has fixed ChatGPT's 'annoying' personality update,0.127478,0.835229,0.037293
11428663,Martinelli’s voluntarily recalls more than apple juice bottles due to potential toxin contamination,0.041415,0.46553,0.493056
11428659,The Masked Singer Sneak Peek: Is Billy Ray Cyrus Mad Scientist Monster?,0.016057,0.82818,0.155764
11428713,"Trump's 100 days, deported Cuban mother and Europe's mystery blackout",0.003139,0.068686,0.928174
11428617,Economic Optimism Falls to Historic Low in Britain,0.049668,0.653691,0.296641
11428703,"Justin Bieber Shows His Appreciation for Wife Hailey’s Sexy Snaps: ‘Um, Woah’",0.468435,0.474759,0.056806
11428658,Kirsten Dunst's Iconic Roles and Love Life Through the Years,0.742366,0.232673,0.024961
11428707,'Lost their backbones': Dems blast Trump's 'staggering' impact — and the Republicans' fealty,0.009664,0.017915,0.972421
11428618,Trump Owns It,0.052494,0.828347,0.119159
11428619,GOP Lawmakers Unnerved by Trump's Fight with Judges,0.021104,0.314018,0.664878
11428680,"The Walking Dead: Dead City Season 2, Episodes 1-6 Review",0.009554,0.983948,0.006498
11428700,What’s New on Apple TV+ in May 2025,0.029172,0.950038,0.02079
11428655,Thinking of buying a secondhand phone? Here’s what to look for,0.051215,0.898827,0.049958
11428706,‘Like a Game 7’: Lakers sharpen focus for Game 5 vs. Timberwolves,0.117665,0.864217,0.018118
11428615,Republicans Yank Proposed Car Fee,0.063026,0.663782,0.273193
11428701,Katy Perry Slams ‘Unhinged and Unhealed’ Haters amid Blue Origin Flight and Tour Criticism: ‘I’m Not Perfect',0.012405,0.046933,0.940662
11428728,Fitness Experts Debunk Viral Push-Up Standard,0.048296,0.594749,0.356955
11426330,Apple sends out spyware attack notifications to targeted users,0.008417,0.050859,0.940724
11428711,Flyers prospect Jett Luchanko showing ‘why he was a high pick’ with impressive run in AHL playoffs,0.723879,0.240232,0.035889
11428725,Here's how the Trump administration has changed health policy in its first 100 days,0.114937,0.84758,0.037483
11428736,What to do if your wireless headphones are lost or stolen: some sound advice,0.167111,0.744925,0.087964
11426351,"Ramona Singer, 68, Claps Back with Unfiltered Bikini Photos After Being Criticized for Over-Editing Snap",0.007882,0.072581,0.919537
11426341,"Can’t Get Enough of One Chicago? Here’s Where to Stream Every Episode of 'Chicago Med,' 'Chicago P.D.' and 'Chicago Fire'",0.04492,0.787643,0.167437
11428414,Jeff Goldblum Is Looking Forward to His Next 'Wicked' Song,0.411499,0.557133,0.031368
11428392,World's Tallest Dog and Smallest Dog Have a 'Very Gentle' Record Breakers' Meeting,0.578002,0.404215,0.017783
11426334,Google Says It's Close to Integrating Gemini AI Into Apple Intelligence,0.175887,0.763841,0.060272
11426237,"Apple Failed to Open App Store to Competition, Judge Rules",0.004381,0.052519,0.9431
11428764,MSNBC Says Trump’s Tariffs Call to Bezos Is a ‘Micro-Scandal’ That Would Never Happen Between Obama and Tim Cook,0.007771,0.087933,0.904295
11428789,Elizabeth Hurley and Billy Ray Cyrus: Inside Their Unexpected Romance,0.164428,0.809588,0.025984
11426248,"RCP Podcast: Kamala Returns, ""You Either Get the Trump Joke or You Don't,"" How Fares the Resistance? Women and the Draft",0.131182,0.666473,0.202345
11428755,"NYC Charter Revision Commission to recommend overhaul to primaries, target City Council’s zoning power: sources",0.108489,0.882507,0.009004
11428573,Golden Bachelor Gerry Turner Says He and New Girlfriend Have Been ‘Fantasy House Shopping’ 2 Months into Dating: ‘Our Tastes Are the Same’ (Exclusive),0.120088,0.783408,0.096504
11428574,Rosanne Cash and John Leventhal Celebrate 3 Decades of Marriage: 'First 30 Years Are the Hardest',0.568106,0.385326,0.046568
11428575,Selena Gomez Doesn't Want to Have a First Dance with Benny Blanco at Their Wedding: Here's Why,0.027787,0.850678,0.121534
11428577,"'The Valley''s Nia Booko Reveals 'Unexplained Fertility' Diagnosis, Says She Got Pregnant After 2 Months of Fertility Acupuncture",0.059843,0.900176,0.039981
11426317,Guy Ritchie to Direct ‘Road House 2’ for Amazon MGM Studios,0.050182,0.942436,0.007381
11428393,Wyatt Russell and Meredith Hagner's Relationship: All About the Hollywood Stars' Romance,0.043899,0.936521,0.01958
11426328,Meta lobbies Apple and Google to take over age verification for young people online,0.159066,0.786307,0.054627
11428397,Couple Accidentally Propose to Each Other at the Same Time: 'Absolutely Floored' (Exclusive),0.016506,0.880615,0.10288
11426319,Bono Bares His Soul for Andrew Dominik in ‘Stories of Surrender’ Trailer,0.436604,0.535424,0.027972
11428437,"Amazon is selling an 'impressive' $160 smartwatch for only $21, and it has 'all the features you could want'",0.79787,0.126063,0.076067
11428675,Can a Linux laptop replace my MacBook? Only if it looks like this and has these specs,0.109864,0.733845,0.156291
11428685,How to Get Out of Any Group Chat on iPhone or Android,0.030712,0.880552,0.088736
11428442,"Pac-12 Conference Returns To ESPN, CBS For 2025 Football Season",0.029631,0.96564,0.004729
11426246,Marlow: Trump Has Already Scored Two Historic Wins That Make His Administration a Success,0.529914,0.437945,0.032141
11428562,Paul McCartney Recounts Spreading His 'Wings' in New Oral History — See the Cover! (Exclusive),0.095695,0.861085,0.04322
11428559,‘Severance’ Star Tramell Tillman to Receive North Fork TV Festival’s 2025 Breakout Performance Award (EXCLUSIVE),0.624891,0.359089,0.016019
11428581,iPhone sales decline again as Apple eyes shifting production to India,0.028547,0.401431,0.570021
11428550,Talk of the Devils roundtable: Man United’s greatest European away games,0.056179,0.933843,0.009979
11428560,Ole Obermann and Rachel Newman Named Apple Music Co-Heads,0.096262,0.868178,0.03556
11428547,What's Next: Ryman Hospitality Props's Earnings Preview,0.014664,0.979993,0.005343
11428531,Peter Navarro Waves Off Shrinking Economy,0.068442,0.2464,0.685157
11428467,Millions of Apple Airplay-enabled devices can be hacked via Wi-Fi,0.019932,0.315704,0.664365
11428584,"Google Eyes Gemini-iPhone AI Deal This Year, Pichai Tells Court",0.029548,0.964231,0.006222
11428557,"Dairy farms, creameries, and cheesemakers worth a drive near Philly",0.226983,0.754642,0.018375
11428541,Did the Internet Die in 2016? There's an Online Community That Thinks So,0.085666,0.219729,0.694605
11426247,100 Days: How Trump Tricked Democrats into Embracing 97/3 Issues,0.039786,0.555243,0.404971
11428389,‘Dancing Queens’ star Marcella Raneri just paid $36.5M in cash for a home on NYC’s Billionaires’ Row,0.218137,0.675455,0.106408
11428588,Why losing belly fat with PCOS can be difficult – and what helps,0.494212,0.258107,0.247681
11428412,The best new timepieces at Watches and Wonders 2025: from Rolex to TAG Heuer,0.385983,0.592379,0.021638
11428526,This one-layer small bake strawberry cake is small in size but big in flavor,0.320298,0.585018,0.094684
11428551,"Seahawks post-draft depth chart: Where do the rookies fit, and what needs remain?",0.022177,0.966923,0.0109
11428745,"AU Deals: Score Lowest Ever Prices on Resi 4, Star Wars Outlaws, LEGO Marvel, and More!",0.463872,0.493573,0.042556
11426366,Kelly Ripa and Mark Consuelos Describe '10 Minutes of Hell' Searching for Missing Dog with 'No Survival Skills',0.042352,0.854264,0.103384
11426267,"Apple violated injunction in antitrust case, judge finds",0.002948,0.049582,0.94747
